energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
68.7699,0,3.0,0.08891261,0.00209411,0.053,0.0338185
71.2695,0,2.0,0.08895111,0.00213261,0.053,0.0338185
71.2695,0,3.0,0.08895111,0.00213261,0.053,0.0338185
73.769,0,2.0,0.08898887,0.00217047,0.053,0.0338184
73.769,0,3.0,0.08898887,0.00217047,0.053,0.0338184
76.2686,0,2.0,0.08902603,0.00220773,0.053,0.0338183
76.2686,0,3.0,0.08902603,0.00220773,0.053,0.0338183
78.7682,0,2.0,0.08906273,0.00224443,0.053,0.0338183
78.7682,0,3.0,0.08906273,0.00224443,0.053,0.0338183
81.2677,0,2.0,0.08909879,0.00228059,0.053,0.0338182
81.2677,0,3.0,0.08909879,0.00228059,0.053,0.0338182
83.7673,0,2.0,0.08913434,0.00231624,0.053,0.0338181
83.7673,0,3.0,0.08913434,0.00231624,0.053,0.0338181
86.2668,0,2.0,0.08916949,0.00235139,0.053,0.0338181
86.2668,0,3.0,0.08916949,0.00235139,0.053,0.0338181
88.7663,0,2.0,0.08920408,0.00238608,0.053,0.033818
88.7663,0,3.0,0.08920408,0.00238608,0.053,0.033818
91.2658,0,2.0,0.08923822,0.00242032,0.053,0.0338179
91.2658,0,3.0,0.08923822,0.00242032,0.053,0.0338179
93.7653,0,2.0,0.08927202,0.00245412,0.053,0.0338179
93.7653,0,3.0,0.08927202,0.00245412,0.053,0.0338179
96.2647,0,2.0,0.08930532,0.00248752,0.053,0.0338178
96.2647,0,3.0,0.08930532,0.00248752,0.053,0.0338178
98.7642,0,2.0,0.08933821,0.00252051,0.053,0.0338177
98.7642,0,3.0,0.08933821,0.00252051,0.053,0.0338177
101.264,0,2.0,0.08937073,0.00255313,0.053,0.0338176
101.264,0,3.0,0.08937073,0.00255313,0.053,0.0338176
103.763,0,2.0,0.08940298,0.00258538,0.053,0.0338176
103.763,0,3.0,0.08940298,0.00258538,0.053,0.0338176
106.262,0,2.0,0.08943478,0.00261728,0.053,0.0338175
106.262,0,3.0,0.08943478,0.00261728,0.053,0.0338175
