energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
81.1,0,3.0,0.04046572,0.001465714,0.039,0.0
83.1,0,2.0,0.040248,0.001248,0.039,0.0
83.52,0,2.0,0.042012,0.003012,0.039,0.0
84.19,0,2.0,0.04164,0.00264,0.039,0.0
85.56,0,2.0,0.047172,0.008172001,0.039,0.0
86.63,0,2.0,0.040896,0.001896,0.039,0.0
88.36,0,3.0,0.04024286,0.001242857,0.039,0.0
89.0,0,2.0,0.040536,0.001536,0.039,0.0
90.43,0,2.0,0.040716,0.001716,0.039,0.0
91.25,0,3.0,0.03998572,0.0009857144,0.039,0.0
94.72,0,3.0,0.04016571,0.001165714,0.039,0.0
95.8,0,3.0,0.03933429,0.0003342857,0.039,0.0
97.53,0,3.0,0.04086,0.00186,0.039,0.0
99.48,0,3.0,0.03985715,0.0008571429,0.039,0.0
101.12,0,2.0,0.043464,0.004464,0.039,0.0
101.92,0,3.0,0.04116,0.00216,0.039,0.0
104.06,0,3.0,0.03961714,0.0006171429,0.039,0.0
104.96,0,3.0,0.04067143,0.001671429,0.039,0.0
107.17,0,3.0,0.04215429,0.003154286,0.039,0.0
109.72,0,3.0,0.04009714,0.001097143,0.039,0.0
111.63,0,3.0,0.0402,0.0012,0.039,0.0
112.12,0,3.0,0.0399,0.0009,0.039,0.0
112.7,0,3.0,0.04004572,0.001045714,0.039,0.0
113.19,0,2.0,0.05142,0.01242,0.039,0.0
114.24,0,2.0,0.045504,0.006504,0.039,0.0
116.6,0,3.0,0.04532572,0.006325714,0.039,0.0
119.74,0,2.0,0.044664,0.005664,0.039,0.0
122.31,0,3.0,0.04506857,0.006068571,0.039,0.0
123.37,0,2.0,0.06126,0.02226,0.039,0.0
125.18,0,3.0,0.04578857,0.006788571,0.039,0.0
126.4,0,3.0,0.03962572,0.0006257143,0.039,0.0
127.38,0,3.0,0.04103143,0.002031429,0.039,0.0
130.3,0,2.0,0.03966,0.00066,0.039,0.0
132.5,0,2.0,0.040032,0.001032,0.039,0.0
133.5,0,3.0,0.03987429,0.0008742857,0.039,0.0
134.1,0,3.0,0.04024286,0.001242857,0.039,0.0
134.7,0,2.0,0.0399,0.0009,0.039,0.0
135.2,0,3.0,0.03962572,0.0006257143,0.039,0.0
139.4,0,3.0,0.04109143,0.002091428,0.039,0.0
140.03,0,2.0,0.047304,0.008304,0.039,0.0
141.2,0,3.0,0.04008,0.00108,0.039,0.0
144.0,0,3.0,0.04225715,0.003257143,0.039,0.0
144.47,0,2.0,0.046752,0.007752,0.039,0.0
145.0,0,2.0,0.043332,0.004332,0.039,0.0
146.09,0,3.0,0.04671429,0.007714286,0.039,0.0
146.6,0,3.0,0.04248857,0.003488571,0.039,0.0
148.38,0,2.0,0.044412,0.005412,0.039,0.0
149.8,0,3.0,0.03962572,0.0006257143,0.039,0.0
151.1,0,2.0,0.040176,0.001176,0.039,0.0
152.8,0,3.0,0.04075714,0.001757143,0.039,0.0
154.0,0,3.0,0.04235143,0.003351429,0.039,0.0
154.7,0,3.0,0.04253143,0.003531429,0.039,0.0
158.64,0,2.0,0.044364,0.005364,0.039,0.0
160.64,0,2.0,0.057156,0.018156,0.039,0.0
163.9,0,2.0,0.039648,0.000648,0.039,0.0
164.87,0,2.0,0.044952,0.005952,0.039,0.0
166.1,0,3.0,0.0411,0.0021,0.039,0.0
166.8,0,3.0,0.04147714,0.002477143,0.039,0.0
168.01,0,3.0,0.04458857,0.005588572,0.039,0.0
169.7,0,2.0,0.0405,0.0015,0.039,0.0
171.7,0,3.0,0.04008,0.00108,0.039,0.0
172.7,0,3.0,0.04541143,0.006411429,0.039,0.0
173.6,0,3.0,0.04537714,0.006377143,0.039,0.0
174.7,0,3.0,0.04240286,0.003402857,0.039,0.0
175.8,0,2.0,0.043788,0.004788,0.039,0.0
177.0,0,2.0,0.049332,0.010332,0.039,0.0
180.0,0,2.0,0.04254,0.00354,0.039,0.0
180.5,0,3.0,0.04064571,0.001645714,0.039,0.0
181.5,0,3.0,0.04088572,0.001885714,0.039,0.0
183.0,0,2.0,0.041256,0.002256,0.039,0.0
184.05,0,3.0,0.04186286,0.002862857,0.039,0.0
184.5,0,2.0,0.044532,0.005532,0.039,0.0
186.2,0,3.0,0.04075714,0.001757143,0.039,0.0
186.9,0,3.0,0.04310571,0.004105715,0.039,0.0
188.0,0,3.0,0.04634571,0.007345714,0.039,0.0
190.6,0,2.0,0.042576,0.003576,0.039,0.0
191.6,0,2.0,0.042816,0.003816,0.039,0.0
192.25,0,3.0,0.04302,0.00402,0.039,0.0
193.35,0,3.0,0.04651714,0.007517143,0.039,0.0
195.9,0,3.0,0.03912,0.00012,0.039,0.0
196.2,0,3.0,0.04020857,0.001208571,0.039,0.0
196.9,0,3.0,0.04097143,0.001971429,0.039,0.0
197.6,0,3.0,0.04378286,0.004782857,0.039,0.0
199.2,0,3.0,0.04002857,0.001028572,0.039,0.0
199.9,0,2.0,0.042732,0.003732,0.039,0.0
202.1,0,2.0,0.039432,0.000432,0.039,0.0
203.7,0,2.0,0.039828,0.000828,0.039,0.0
205.0,0,3.0,0.04190572,0.002905714,0.039,0.0
206.6,0,2.0,0.041124,0.002124,0.039,0.0
208.2,0,3.0,0.04221429,0.003214286,0.039,0.0
209.6,0,3.0,0.04248857,0.003488571,0.039,0.0
211.0,0,3.0,0.04387714,0.004877143,0.039,0.0
211.5,0,3.0,0.04444286,0.005442857,0.039,0.0
213.4,0,3.0,0.04058572,0.001585714,0.039,0.0
214.5,0,3.0,0.04505143,0.006051429,0.039,0.0
217.0,0,3.0,0.04143429,0.002434286,0.039,0.0
220.3,0,2.0,0.045336,0.006336,0.039,0.0
221.2,0,3.0,0.04135714,0.002357143,0.039,0.0
222.0,0,2.0,0.042144,0.003144,0.039,0.0
224.3,0,2.0,0.04188,0.00288,0.039,0.0
225.3,0,2.0,0.048096,0.009096,0.039,0.0
226.2,0,2.0,0.04254,0.00354,0.039,0.0
227.3,0,3.0,0.04197429,0.002974286,0.039,0.0
228.8,0,3.0,0.03996,0.00096,0.039,0.0
231.8,0,3.0,0.04024286,0.001242857,0.039,0.0
232.9,0,2.0,0.049548,0.010548,0.039,0.0
234.1,0,3.0,0.04605429,0.007054286,0.039,0.0
236.0,0,3.0,0.0405,0.0015,0.039,0.0
237.5,0,2.0,0.04242,0.00342,0.039,0.0
238.7,0,2.0,0.04104,0.00204,0.039,0.0
239.5,0,3.0,0.04236857,0.003368572,0.039,0.0
241.2,0,2.0,0.041064,0.002064,0.039,0.0
242.8,0,2.0,0.04446,0.00546,0.039,0.0
244.1,0,2.0,0.04074,0.00174,0.039,0.0
244.6,0,2.0,0.044532,0.005532,0.039,0.0
246.3,0,3.0,0.04058572,0.001585714,0.039,0.0
247.1,0,3.0,0.04434,0.00534,0.039,0.0
248.6,0,2.0,0.05436,0.01536,0.039,0.0
249.7,0,3.0,0.04198286,0.002982857,0.039,0.0
