energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
788.3,0,0.5,0.065186,0.039,0.026,0.000186
813.3,0,0.5,0.05234,0.0258,0.026,0.00054
814.8,0,0.5,0.20616,0.18,0.026,0.00016
822.5,0,0.5,0.034283,0.00798,0.026,0.000303
846.1,0,0.5,0.029331,0.00327,0.026,6.1e-05
855.8,0,0.5,0.038396,0.0117,0.026,0.000696
859.7,0,0.5,0.041656,0.0154,0.026,0.000256
882.2,0,0.5,0.045607,0.0194,0.026,0.000207
890.1,0,0.5,0.059189,0.0331,0.026,8.9e-05
957.8,0,0.5,0.032533,0.00649,0.026,4.3e-05
974.5,0,0.5,0.185635,0.1594,0.026,0.000235
982.3,0,0.5,0.030335,0.00397,0.026,0.000365
1010.3,0,0.5,0.1006227,0.0746,0.026,2.27e-05
1037.7,0,0.5,0.090415,0.0643,0.026,0.000115
1051.4,0,0.5,0.036808,0.0107,0.026,0.000108
1067.3,0,0.5,0.032871,0.00675,0.026,0.000121
1073.5,0,0.5,0.0685446,0.0425,0.026,4.46e-05
1084.2,0,0.5,0.1398047,0.1138,0.026,4.7e-06
1092.5,0,0.5,0.03323,0.00143,0.026,0.0058
1109.6,0,0.5,0.075551,0.0495,0.026,5.1e-05
1126.1,0,0.5,0.032007,0.006,0.026,7e-06
1129.6,0,0.5,0.0349204,0.0089,0.026,2.04e-05
1134.0,0,0.5,0.0286,0.0015,0.026,0.0011
1149.2,0,0.5,0.0486694,0.0226,0.026,6.94e-05
1159.4,0,0.5,0.0334,0.0074,0.026,0.0
1167.1,0,0.5,0.0478551,0.0218,0.026,5.51e-05
1183.6,0,0.5,0.0371052,0.0111,0.026,5.2e-06
1195.6,0,0.5,0.035272,0.0088,0.026,0.000472
1216.5,0,0.5,0.050379,0.0243,0.026,7.9e-05
1222.4,0,0.5,0.05599,0.0296,0.026,0.00039
1231.4,0,0.5,0.164263,0.138,0.026,0.000263
1248.0,0,0.5,0.0570622,0.031,0.026,6.22e-05
1255.6,0,0.5,0.062566,0.0364,0.026,0.000166
1272.9,0,0.5,0.0664,0.0404,0.026,0.0
1278.8,0,0.5,0.030818,0.0045,0.026,0.000318
1288.7,0,0.5,0.030447,0.0044,0.026,4.7e-05
1295.3,0,0.5,0.0379,0.0119,0.026,0.0
1325.6,0,0.5,0.0826,0.0565,0.026,0.0001
1327.8,0,0.5,0.053061,0.0268,0.026,0.000261
1342.7,0,0.5,0.091992,0.0659,0.026,9.2e-05
1354.2,0,0.5,0.030218,0.0042,0.026,1.8e-05
1360.2,0,0.5,0.0641075,0.0381,0.026,7.5e-06
1363.9,0,0.5,0.0318042,0.0058,0.026,4.2e-06
1376.5,0,0.5,0.039283,0.0132,0.026,8.3e-05
1396.4,0,0.5,0.0974954,0.0714,0.026,9.54e-05
1410.0,0,0.5,0.152068,0.126,0.026,6.8e-05
1411.5,0,0.5,0.050918,0.0248,0.026,0.000118
1436.2,0,0.5,0.055755,0.0297,0.026,5.5e-05
1439.3,0,0.5,0.1360445,0.11,0.026,4.45e-05
1468.1,0,0.5,0.1088171,0.0828,0.026,1.71e-05
1486.4,0,0.5,0.03666,0.0106,0.026,6e-05
1492.2,0,0.5,0.0671115,0.0411,0.026,1.15e-05
