energy,L,J,totalWidth,neutronWidth,captureWidth,fissionWidth
272.12,0,2.0,0.04201847,0.0019711,0.04,4.7371e-05
272.97,0,2.0,0.04309184,0.0029861,0.04,0.00010574
273.42,0,3.0,0.04188201,0.001878,0.04,4.0131e-06
274.38,0,3.0,0.04242112,0.0024211,0.04,2.1097e-08
275.32,0,2.0,0.04109387,0.0010459,0.04,4.7973e-05
275.85,0,2.0,0.0416806,0.001445,0.04,0.0002356
277.15,0,2.0,0.04520149,0.0050539,0.04,0.00014759
277.57,0,2.0,0.04672039,0.006709,0.04,1.1388e-05
278.0,0,2.0,0.03715924,0.00068672,0.036435,3.7521e-05
278.5,0,2.0,0.04118427,0.0004332,0.04,0.00075107
280.14,0,2.0,0.04250705,0.002285,0.04,0.00022205
280.9,0,2.0,0.05111629,0.0111,0.04,1.6285e-05
281.68,0,2.0,0.04266579,0.00063144,0.041853,0.00018135
282.17,0,2.0,0.04391627,0.003907,0.04,9.2738e-06
283.08,0,2.0,0.048055,0.005501,0.04,0.002554
283.86,0,3.0,0.04159379,0.0014671,0.04,0.00012669
284.77,0,2.0,0.0483647,0.00063809,0.047667,5.9613e-05
285.13,0,3.0,0.04070465,0.00064371,0.04,6.094e-05
286.45,0,2.0,0.03803957,0.00043538,0.037431,0.00017319
286.97,0,2.0,0.04320111,0.0032011,0.04,5.4276e-09
287.29,0,2.0,0.04080254,0.00064656,0.04,0.00015598
288.54,0,3.0,0.04121349,0.0011859,0.04,2.7588e-05
290.2,0,3.0,0.02928665,0.0007466,0.028501,3.9054e-05
290.58,0,2.0,0.04717395,0.007152,0.04,2.1948e-05
291.96,0,2.0,0.04361688,0.003486,0.04,0.00013088
293.41,0,3.0,0.04381035,0.0037941,0.04,1.6252e-05
293.99,0,2.0,0.04109648,0.00029597,0.0408,5.1099e-07
295.1,0,3.0,0.04138954,0.001295,0.04,9.4543e-05
296.44,0,3.0,0.0412852,0.0012519,0.04,3.33e-05
297.19,0,2.0,0.05370896,0.0137,0.04,8.9569e-06
298.14,0,3.0,0.04787731,0.0078631,0.04,1.4211e-05
299.34,0,2.0,0.05024679,0.01023,0.04,1.6787e-05
300.66,0,2.0,0.04900504,0.0089741,0.04,3.0935e-05
301.16,0,2.0,0.04364439,0.0036091,0.04,3.5293e-05
302.1,0,3.0,0.0438858,0.0038311,0.04,5.4705e-05
302.99,0,2.0,0.04102673,0.0001741,0.0408,5.2629e-05
303.5,0,2.0,0.04139141,0.00023503,0.0408,0.00035638
304.21,0,2.0,0.04144385,0.00141,0.04,3.3854e-05
306.42,0,3.0,0.04608517,0.006085,0.04,1.6803e-07
306.7,0,2.0,0.05360285,0.01359,0.04,1.2849e-05
307.41,0,2.0,0.04572738,0.0057259,0.04,1.4788e-06
308.4,0,2.0,0.04107841,0.00025723,0.0408,2.1183e-05
308.7,0,2.0,0.04031733,0.00029622,0.04,2.1106e-05
309.22,0,2.0,0.04076495,0.00074256,0.04,2.2386e-05
309.41,0,3.0,0.04087877,0.00085989,0.04,1.8878e-05
310.73,0,3.0,0.04103129,0.00094766,0.04,8.363e-05
311.39,0,2.0,0.0516082,0.0116,0.04,8.2002e-06
312.1,0,3.0,0.04258856,0.0025591,0.04,2.9463e-05
312.58,0,2.0,0.0481368,0.008136,0.04,8.0196e-07
313.3,0,3.0,0.04625285,0.0062199,0.04,3.2951e-05
314.29,0,2.0,0.04116553,0.00034429,0.0408,2.1244e-05
314.88,0,2.0,0.04540672,0.005393,0.04,1.3724e-05
316.49,0,2.0,0.04497239,0.0049591,0.04,1.3289e-05
318.54,0,2.0,0.04503504,0.0050191,0.04,1.5938e-05
319.44,0,3.0,0.04037236,0.00036909,0.04,3.272e-06
321.43,0,3.0,0.04345727,0.0034461,0.04,1.1165e-05
321.84,0,2.0,0.04679735,0.006797,0.04,3.5203e-07
322.15,0,2.0,0.04367542,0.0028246,0.040825,2.5816e-05
322.55,0,2.0,0.04368396,0.0036701,0.04,1.386e-05
323.13,0,3.0,0.04717602,0.0071559,0.04,2.012e-05
323.9,0,2.0,0.04070653,0.00068184,0.04,2.4687e-05
325.09,0,2.0,0.04112899,0.0003058,0.040801,2.2186e-05
325.77,0,2.0,0.04002193,2.64e-06,0.04,1.9289e-05
326.4,0,3.0,0.04442538,0.0044019,0.04,2.3484e-05
326.99,0,2.0,0.04358672,0.003565,0.04,2.1716e-05
327.68,0,3.0,0.04145473,0.0014311,0.04,2.3626e-05
330.07,0,3.0,0.04736826,0.007253,0.04,0.00011526
331.02,0,3.0,0.04101454,0.00098897,0.04,2.5575e-05
331.9,0,2.0,0.04165154,0.0008323,0.040803,1.624e-05
332.44,0,3.0,0.04366648,0.003665,0.04,1.4813e-06
333.42,0,2.0,0.04413837,0.0025448,0.040795,0.00079857
333.59,0,3.0,0.04401881,0.0039861,0.04,3.2708e-05
335.41,0,3.0,0.04643875,0.00549,0.04,0.00094875
336.45,0,3.0,0.04136466,0.00062057,0.04,0.00074409
336.96,0,2.0,0.04236594,0.002311,0.04,5.494e-05
338.76,0,3.0,0.04246619,0.0019471,0.04,0.00051909
339.63,0,3.0,0.04089081,0.00078463,0.04,0.00010618
340.35,0,2.0,0.04191533,0.0017671,0.04,0.00014823
341.19,0,2.0,0.04038452,0.00036552,0.04,1.8996e-05
342.5,0,3.0,0.04133458,0.00051699,0.040799,1.8587e-05
342.76,0,2.0,0.04151166,0.00063852,0.0408,7.3144e-05
342.95,0,3.0,0.04113606,0.0011011,0.04,3.4962e-05
343.46,0,2.0,0.04459208,0.0045161,0.04,7.5981e-05
344.12,0,2.0,0.04100662,0.00018528,0.0408,2.1337e-05
345.0,0,3.0,0.04114832,0.00032848,0.040798,2.184e-05
346.21,0,2.0,0.04660966,0.006587,0.04,2.266e-05
347.08,0,3.0,0.04205482,0.0020311,0.04,2.372e-05
348.31,0,2.0,0.04197426,0.0011555,0.040798,2.0765e-05
349.2,0,2.0,0.04425646,0.0042281,0.04,2.8356e-05
350.02,0,3.0,0.04205805,0.0020361,0.04,2.195e-05
350.81,0,2.0,0.04744181,0.0074179,0.04,2.3906e-05
352.05,0,2.0,0.04584585,0.005831,0.04,1.4851e-05
352.63,0,3.0,0.04181315,0.001789,0.04,2.4153e-05
353.77,0,2.0,0.04394266,0.003917,0.04,2.5658e-05
355.12,0,3.0,0.04291685,0.002887,0.04,2.9851e-05
356.17,0,2.0,0.04103759,0.001013,0.04,2.4585e-05
357.31,0,2.0,0.04067406,0.00066696,0.04,7.1001e-06
358.32,0,3.0,0.0424348,0.002425,0.04,9.7957e-06
359.56,0,2.0,0.04063806,0.0006195,0.04,1.8563e-05
361.52,0,3.0,0.0488084,0.0088051,0.04,3.3018e-06
361.99,0,2.0,0.04129044,0.00129,0.04,4.4133e-07
362.75,0,2.0,0.04298471,0.002503,0.04,0.00048171
363.85,0,3.0,0.04312087,0.003053,0.04,6.7866e-05
364.68,0,3.0,0.04920725,0.009198,0.04,9.2525e-06
365.49,0,2.0,0.04314302,0.0031411,0.04,1.9233e-06
366.48,0,3.0,0.04050962,0.00050794,0.04,1.6834e-06
367.11,0,2.0,0.04495826,0.004951,0.04,7.2571e-06
369.06,0,3.0,0.04945897,0.0092971,0.04,0.00016187
369.38,0,2.0,0.0471641,0.0060461,0.04,0.001118
370.35,0,2.0,0.04202011,0.00036664,0.040785,0.00086847
371.36,0,3.0,0.0419539,0.0019539,0.04,4.2814e-10
372.11,0,2.0,0.04455971,0.004255,0.04,0.00030471
373.46,0,2.0,0.0687103,0.02751,0.04,0.0012003
374.6,0,3.0,0.04028821,0.00028526,0.04,2.9478e-06
375.59,0,3.0,0.04074552,0.00063926,0.04,0.00010626
376.6,0,2.0,0.04559207,0.00549,0.04,0.00010207
376.95,0,2.0,0.04313757,0.002255,0.040814,6.8567e-05
377.21,0,3.0,0.04307991,0.0030621,0.04,1.7814e-05
377.4,0,3.0,0.04035246,0.00035246,0.04,0.0
378.61,0,3.0,0.04132439,0.0013239,0.04,4.9478e-07
379.26,0,3.0,0.04379326,0.003769,0.04,2.4255e-05
380.22,0,2.0,0.04543911,0.005147,0.04,0.00029211
380.99,0,2.0,0.04391353,0.0031487,0.040763,1.8301e-06
381.53,0,2.0,0.05926362,0.01925,0.04,1.3619e-05
382.27,0,3.0,0.04266394,0.002651,0.04,1.2942e-05
383.55,0,2.0,0.04419763,0.004177,0.04,2.0626e-05
383.93,0,3.0,0.04653483,0.0065199,0.04,1.4933e-05
384.9,0,2.0,0.05325444,0.01323,0.04,2.4436e-05
385.67,0,2.0,0.0416452,0.00083604,0.040786,2.3159e-05
386.6,0,3.0,0.04212909,0.0021099,0.04,1.9193e-05
387.6,0,2.0,0.04179252,0.001771,0.04,2.1521e-05
388.19,0,3.0,0.04295639,0.0029361,0.04,2.0293e-05
388.71,0,2.0,0.0417419,0.00092315,0.040799,1.9752e-05
390.13,0,3.0,0.04270101,0.002701,0.04,7.8284e-09
390.72,0,2.0,0.05031491,0.01029,0.04,2.4905e-05
391.19,0,2.0,0.04178196,0.00095551,0.040804,2.2446e-05
392.22,0,3.0,0.04147083,0.0014481,0.04,2.2729e-05
394.51,0,2.0,0.04064286,0.00062232,0.04,2.0543e-05
397.08,0,2.0,0.04099726,0.00097416,0.04,2.31e-05
398.69,0,3.0,0.04120255,0.001182,0.04,2.0546e-05
399.8,0,2.0,0.04447748,0.0044671,0.04,1.0383e-05
401.56,0,2.0,0.04196901,0.001949,0.04,2.0006e-05
402.02,0,3.0,0.04242626,0.002405,0.04,2.1263e-05
402.79,0,2.0,0.04363789,0.0028183,0.0408,1.9594e-05
403.15,0,2.0,0.04609876,0.006078,0.04,2.0759e-05
404.03,0,3.0,0.04071182,0.00069137,0.04,2.0453e-05
405.14,0,2.0,0.04797934,0.0079579,0.04,2.1437e-05
406.24,0,2.0,0.04127918,0.00045923,0.0408,1.9949e-05
407.27,0,2.0,0.0428679,0.0028471,0.04,2.0803e-05
407.5,0,2.0,0.04312355,0.0023036,0.0408,1.9949e-05
408.19,0,3.0,0.04240224,0.002381,0.04,2.1236e-05
409.99,0,3.0,0.04162389,0.00080435,0.0408,1.9542e-05
410.56,0,2.0,0.04310989,0.003089,0.04,2.0886e-05
411.62,0,3.0,0.04013172,0.00011194,0.04,1.9776e-05
413.13,0,2.0,0.04378933,0.003768,0.04,2.1325e-05
413.9,0,2.0,0.04368496,0.0028652,0.0408,1.9755e-05
414.16,0,3.0,0.04438702,0.0043659,0.04,2.1122e-05
414.85,0,2.0,0.04607386,0.006053,0.04,2.0858e-05
415.75,0,2.0,0.04708338,0.0069619,0.04,0.00012148
416.98,0,3.0,0.04054852,0.00054566,0.04,2.8608e-06
418.2,0,3.0,0.04343477,0.0032011,0.04,0.00023367
418.73,0,3.0,0.04232621,0.002315,0.04,1.121e-05
420.5,0,3.0,0.04601489,0.0057621,0.04,0.00025279
421.01,0,2.0,0.04895392,0.0089539,0.04,1.5076e-08
421.55,0,2.0,0.0453482,0.0053479,0.04,3.0399e-07
422.82,0,3.0,0.04681117,0.006564,0.04,0.00024717
423.57,0,3.0,0.04060473,0.00060154,0.04,3.1919e-06
424.56,0,2.0,0.04168643,0.00088478,0.0408,1.6486e-06
425.66,0,2.0,0.04054148,0.00053136,0.04,1.012e-05
426.67,0,3.0,0.0477824,0.005821,0.04,0.0019614
427.44,0,3.0,0.045033,0.001572,0.04,0.003461
428.75,0,2.0,0.04272211,0.00047971,0.0408,0.0014424
429.62,0,3.0,0.04030176,0.00014074,0.04,0.00016102
430.35,0,2.0,0.04082164,1.8875e-06,0.0408,1.9757e-05
431.84,0,3.0,0.04188392,0.001859,0.04,2.4923e-05
432.54,0,2.0,0.04189536,0.001877,0.04,1.8358e-05
432.88,0,2.0,0.04112514,0.0003037,0.0408,2.1444e-05
434.01,0,2.0,0.04133271,0.00051486,0.0408,1.7851e-05
435.29,0,2.0,0.04109889,0.00029826,0.0408,6.2735e-07
436.03,0,2.0,0.04361786,0.0027925,0.0408,2.5363e-05
436.29,0,3.0,0.0443139,0.004307,0.04,6.9023e-06
437.59,0,3.0,0.04225724,0.0022351,0.04,2.2144e-05
438.15,0,2.0,0.04527121,0.005257,0.04,1.4209e-05
438.84,0,3.0,0.04241538,0.002394,0.04,2.1379e-05
439.95,0,2.0,0.04656604,0.006557,0.04,9.0437e-06
441.22,0,3.0,0.04068677,0.00066634,0.04,2.0429e-05
442.31,0,2.0,0.04126517,0.00044576,0.0408,1.9407e-05
443.81,0,2.0,0.04114174,0.0003215,0.0408,2.0242e-05
444.94,0,2.0,0.0485122,0.0084941,0.04,1.8099e-05
445.82,0,2.0,0.04100243,0.00018238,0.0408,2.0053e-05
447.22,0,2.0,0.04234568,0.001525,0.0408,2.0682e-05
447.97,0,3.0,0.04212644,0.0013057,0.0408,2.0741e-05
448.72,0,2.0,0.05128002,0.01128,0.04,1.8188e-08
449.43,0,3.0,0.04357532,0.0035551,0.04,2.0224e-05
450.08,0,3.0,0.04079136,0.00077589,0.04,1.5468e-05
451.45,0,2.0,0.0447735,0.0047539,0.04,1.9599e-05
452.22,0,3.0,0.05091468,0.0109,0.04,1.468e-05
453.02,0,2.0,0.05202009,0.012,0.04,2.0093e-05
453.58,0,2.0,0.04437884,0.0035602,0.0408,1.8642e-05
453.96,0,3.0,0.04456899,0.0045501,0.04,1.8893e-05
455.05,0,2.0,0.04422032,0.0042,0.04,2.0317e-05
456.73,0,3.0,0.05017096,0.01008,0.04,9.096e-05
457.8,0,3.0,0.04395172,0.003931,0.04,2.072e-05
458.38,0,2.0,0.04204284,0.0012235,0.0408,1.9343e-05
459.45,0,3.0,0.04051452,0.0004944,0.04,2.0125e-05
460.67,0,2.0,0.04321126,0.003192,0.04,1.9255e-05
461.53,0,2.0,0.04795846,0.0079579,0.04,5.6133e-07
462.48,0,2.0,0.04149711,0.00066095,0.0408,3.6155e-05
463.05,0,2.0,0.04525855,0.005227,0.04,3.1548e-05
463.56,0,3.0,0.04096174,0.00096171,0.04,2.7531e-08
465.38,0,3.0,0.04399771,0.0037779,0.04,0.00021981
466.71,0,2.0,0.04437126,0.004362,0.04,9.2552e-06
467.84,0,3.0,0.04137886,0.001375,0.04,3.8566e-06
468.61,0,2.0,0.047147,0.007147,0.04,1.5659e-10
470.16,0,3.0,0.04220252,0.0021279,0.04,7.4615e-05
470.99,0,3.0,0.05268082,0.01237,0.04,0.00031082
472.38,0,2.0,0.04116385,0.00036178,0.0408,2.0716e-06
473.69,0,3.0,0.04024048,0.00024,0.04,4.7813e-07
474.96,0,2.0,0.044764,0.0034339,0.04,0.0013301
475.85,0,2.0,0.0442033,0.0027139,0.04,0.0014894
478.58,0,3.0,0.04120379,0.001038,0.04,0.00016579
479.17,0,3.0,0.04530811,0.0053079,0.04,2.1279e-07
480.58,0,3.0,0.04106855,0.00026028,0.0408,8.265e-06
481.14,0,2.0,0.0415405,0.001283,0.04,0.0002575
482.04,0,3.0,0.04219165,0.002088,0.04,0.00010365
482.73,0,3.0,0.04744827,0.0074371,0.04,1.1173e-05
483.7,0,2.0,0.04266773,0.001871,0.040792,4.7307e-06
484.06,0,2.0,0.04253907,0.0024619,0.04,7.717e-05
485.0,0,2.0,0.041434,0.00061622,0.040799,1.878e-05
486.16,0,2.0,0.04451708,0.004517,0.04,8.209e-08
486.6,0,2.0,0.04257627,0.0016872,0.040764,0.00012507
487.65,0,3.0,0.05026693,0.01025,0.04,1.6929e-05
488.12,0,2.0,0.04105,0.00105,0.04,0.0
489.16,0,2.0,0.04164421,0.00080893,0.040802,3.3281e-05
489.77,0,2.0,0.04278433,0.002779,0.04,5.3327e-06
490.27,0,3.0,0.04507547,0.0050371,0.04,3.8372e-05
491.57,0,3.0,0.04052169,0.00039909,0.04,0.0001226
492.56,0,2.0,0.04095635,0.0001395,0.040797,1.9845e-05
493.61,0,3.0,0.04163225,0.0016221,0.04,1.0148e-05
494.08,0,2.0,0.04159285,0.00075589,0.040784,5.2961e-05
494.87,0,2.0,0.04641112,0.0064111,0.04,2.2344e-08
495.99,0,3.0,0.05220068,0.01218,0.04,2.0676e-05
496.49,0,2.0,0.0428961,0.0028961,0.04,0.0
497.13,0,2.0,0.04229955,0.0014818,0.040808,9.7485e-06
497.85,0,3.0,0.0417158,0.0017121,0.04,3.702e-06
498.79,0,2.0,0.04111113,0.00028489,0.040803,2.3244e-05
499.78,0,2.0,0.06127101,0.02125,0.04,2.1008e-05
500.71,0,3.0,0.04087703,0.00079183,0.04,8.5196e-05
502.08,0,2.0,0.04242602,0.0015865,0.040802,3.7521e-05
502.74,0,2.0,0.04256225,0.001757,0.040803,2.2513e-06
503.67,0,2.0,0.04894177,0.0080933,0.04081,3.8472e-05
503.99,0,2.0,0.04842833,0.0076423,0.040786,2.5066e-08
504.5,0,2.0,0.0443534,0.0035035,0.040826,2.39e-05
504.86,0,3.0,0.04864647,0.0079845,0.040651,1.0967e-05
505.58,0,2.0,0.04944029,0.0084928,0.040938,9.4909e-06
506.58,0,2.0,0.042331,0.001553,0.040778,6.0788e-10
507.3,0,3.0,0.04586941,0.0050013,0.040868,1.0992e-07
508.54,0,2.0,0.04140855,0.00056614,0.040803,3.9411e-05
509.31,0,2.0,0.04329812,0.0023608,0.040936,1.3205e-06
509.6,0,2.0,0.04395377,0.0029234,0.040847,0.00018337
509.94,0,2.0,0.04543743,0.0044608,0.040843,0.00013363
510.9,0,3.0,0.04837397,0.0075501,0.040816,7.8695e-06
511.89,0,2.0,0.0417607,0.00089178,0.040803,6.5923e-05
512.7,0,2.0,0.04246586,0.0015162,0.040808,0.00014166
513.97,0,2.0,0.04105771,0.00022315,0.040802,3.2562e-05
515.21,0,2.0,0.04087496,4.0211e-05,0.0408,3.4753e-05
516.1,0,3.0,0.04711224,0.0063202,0.040792,4.2884e-08
517.3,0,2.0,0.04378889,0.0029118,0.040803,7.4087e-05
518.11,0,2.0,0.04541475,0.0046297,0.040785,5.2975e-08
519.2,0,2.0,0.04968849,0.0088448,0.040804,3.9689e-05
520.29,0,2.0,0.04292048,0.0019627,0.040817,0.00014078
521.39,0,2.0,0.04149847,0.00069204,0.0408,6.4348e-06
521.8,0,2.0,0.04228047,0.0014791,0.0408,1.3654e-06
522.45,0,2.0,0.05729988,0.016506,0.040768,2.588e-05
523.8,0,2.0,0.04284904,0.0019202,0.040802,0.00012684
524.6,0,3.0,0.04343801,0.0025829,0.040805,5.0107e-05
525.41,0,2.0,0.04212096,0.0012878,0.0408,3.3161e-05
526.3,0,2.0,0.04291507,0.0020232,0.040797,9.487e-05
527.37,0,2.0,0.04218742,0.0013795,0.040797,1.0921e-05
528.1,0,2.0,0.06721495,0.026352,0.040842,2.0946e-05
530.3,0,2.0,0.04354036,0.0026666,0.040812,6.1762e-05
531.1,0,2.0,0.04219799,0.001085,0.040802,0.00031099
531.7,0,3.0,0.04215896,0.0012185,0.040799,0.00014146
532.5,0,3.0,0.04309846,0.0022979,0.040798,2.5573e-06
532.9,0,2.0,0.04460638,0.0037975,0.040807,1.8775e-06
533.3,0,3.0,0.0427126,0.0019061,0.040804,2.4956e-06
534.4,0,2.0,0.04537172,0.0045434,0.040793,3.5324e-05
535.4,0,2.0,0.05063944,0.0097895,0.040839,1.0937e-05
536.49,0,2.0,0.05196572,0.011093,0.040862,1.0724e-05
537.5,0,2.0,0.05751324,0.016688,0.040823,2.2376e-06
539.05,0,3.0,0.04495492,0.004121,0.040818,1.592e-05
540.4,0,2.0,0.04239512,0.0015289,0.040798,6.8222e-05
541.51,0,2.0,0.0413423,0.00052331,0.0408,1.8988e-05
542.1,0,2.0,0.04734318,0.0064997,0.040808,3.5481e-05
543.0,0,3.0,0.04293106,0.0020552,0.040804,7.1857e-05
544.22,0,2.0,0.04193934,0.0010435,0.040799,9.6836e-05
544.88,0,2.0,0.04519777,0.0042978,0.040804,9.5969e-05
545.88,0,3.0,0.04109702,0.00025731,0.040801,3.8708e-05
547.3,0,2.0,0.05095561,0.010112,0.040815,2.8606e-05
547.7,0,2.0,0.04670538,0.0058163,0.040813,7.6078e-05
549.9,0,3.0,0.04207585,0.0005229,0.040796,0.00075695
550.89,0,2.0,0.04467744,0.0037201,0.040798,0.00015934
552.14,0,2.0,0.04847937,0.0076501,0.040815,1.4272e-05
553.34,0,3.0,0.04745161,0.0065116,0.040804,0.00013601
555.28,0,2.0,0.05276383,0.011881,0.040819,6.3826e-05
556.54,0,2.0,0.05535701,0.014426,0.040823,0.00010801
558.0,0,3.0,0.0471546,0.0063021,0.040851,1.496e-06
559.44,0,3.0,0.04821853,0.0072707,0.040869,7.8835e-05
560.41,0,2.0,0.04565559,0.0051383,0.040397,0.00012029
560.9,0,2.0,0.04228006,0.0013768,0.04079,0.00011326
561.46,0,2.0,0.05022281,0.0094399,0.040757,2.5911e-05
562.03,0,2.0,0.0415759,0.00073878,0.040792,4.5123e-05
563.21,0,2.0,0.04429171,0.0010813,0.04319,2.0413e-05
564.02,0,2.0,0.04711002,0.0061046,0.04081,0.00019542
564.98,0,2.0,0.04851703,0.007719,0.040798,2.5038e-08
565.54,0,3.0,0.04871335,0.0032095,0.045503,8.5016e-07
567.43,0,2.0,0.05786184,0.017006,0.040855,8.3865e-07
568.71,0,2.0,0.06084136,0.02016,0.040667,1.4362e-05
569.5,0,2.0,0.05158187,0.0020867,0.049495,1.7108e-07
571.57,0,3.0,0.04416228,0.0024923,0.041614,5.5978e-05
572.68,0,2.0,0.04405689,0.0032215,0.040816,1.9394e-05
573.03,0,2.0,0.04314267,0.00013171,0.042999,1.1961e-05
574.9,0,3.0,0.04805452,0.0030073,0.044907,0.00014022
575.92,0,2.0,0.04559183,0.0047674,0.040811,1.3429e-05
577.83,0,2.0,0.04203155,0.0010281,0.040794,0.00020945
578.71,0,2.0,0.0443428,0.0032554,0.040804,0.0002834
578.91,0,2.0,0.05471421,0.0053724,0.048847,0.00049481
579.88,0,2.0,0.04224909,0.0013086,0.04079,0.00015049
582.35,0,2.0,0.04638384,0.0052102,0.040736,0.00043764
582.85,0,3.0,0.04432235,0.0011608,0.042885,0.00027655
584.01,0,3.0,0.04789285,0.0035359,0.043982,0.00037495
585.37,0,2.0,0.05926172,0.017876,0.040983,0.00040272
586.62,0,3.0,0.04753864,0.00087986,0.046588,7.0784e-05
587.84,0,2.0,0.05116292,0.0031444,0.047711,0.00030752
589.06,0,2.0,0.05952056,0.018658,0.040796,6.6559e-05
590.3,0,2.0,0.04913359,0.0083639,0.0407,6.9692e-05
591.37,0,2.0,0.04103862,0.00033762,0.040698,3.0048e-06
592.51,0,2.0,0.04222275,0.0014563,0.040697,6.9445e-05
593.99,0,2.0,0.04805616,0.0074183,0.040635,2.8613e-06
594.72,0,3.0,0.04301372,0.0023228,0.04068,1.0924e-05
596.26,0,2.0,0.04196952,0.0011582,0.040702,0.00010932
596.47,0,2.0,0.04428094,0.0035305,0.040719,3.1438e-05
597.64,0,2.0,0.04652019,0.0058415,0.040672,6.6949e-06
598.37,0,2.0,0.04095672,0.00018304,0.040698,7.5679e-05
599.56,0,2.0,0.04173132,0.0009705,0.040692,6.8815e-05
600.3,0,3.0,0.04461076,0.0039095,0.040683,1.8261e-05
