energy,U239 + photon [inclusive] width,n + U238 width,J,Pi,L
11565.65,0.02357687,0.001872547,0.5,1,0
11578.08,0.02552645,0.3284372,0.5,1,0
11585.19,0.02357687,0.001223651,0.5,1,0
11613.46,0.02555967,0.02965798,0.5,1,0
11655.45,0.02927255,0.4632083,0.5,1,0
11659.06,0.01862823,0.1504393,0.5,1,0
11691.17,0.02506805,0.4065095,0.5,1,0
11711.3,0.02424673,0.4158555,0.5,1,0
11729.93,0.0266201,0.2468767,0.5,1,0
11762.81,0.02673963,0.07471827,0.5,1,0
11808.51,0.02290884,0.2043804,0.5,1,0
11822.22,0.02357687,0.001498099,0.5,1,0
11859.4,0.02472828,0.4509709,0.5,1,0
11868.0,0.02357687,0.002662788,0.5,1,0
11893.21,0.02919658,0.02987798,0.5,1,0
11921.71,0.02397812,0.1442803,0.5,1,0
11956.93,0.02481808,0.01325124,0.5,1,0
11958.09,0.02408675,0.8302736,0.5,1,0
11971.96,0.02486484,0.2158229,0.5,1,0
11984.43,0.02031259,0.3651319,0.5,1,0
12000.75,0.02357687,0.0009819687,0.5,1,0
12037.79,0.02357687,0.3389975,0.5,1,0
12061.13,0.03955132,0.1465058,0.5,1,0
12084.43,0.01538014,0.156081,0.5,1,0
12108.93,0.02357687,0.002744442,0.5,1,0
12124.23,0.02357687,0.00211179,0.5,1,0
12133.34,0.02984322,0.6511466,0.5,1,0
12137.32,0.01577922,0.8334276,0.5,1,0
12160.57,0.02066057,0.04457002,0.5,1,0
12203.76,0.02726593,1.252639,0.5,1,0
12247.99,0.02357687,0.3077044,0.5,1,0
12266.94,0.02446936,0.1589846,0.5,1,0
12279.32,0.02815965,0.998129,0.5,1,0
12327.71,0.02331414,0.4636579,0.5,1,0
12333.15,0.01755635,0.02898347,0.5,1,0
12374.24,0.03073553,0.07961872,0.5,1,0
12412.33,0.04187215,0.06166714,0.5,1,0
12455.25,0.02164227,0.0491875,0.5,1,0
12495.01,0.02357687,0.2912735,0.5,1,0
12520.09,0.02357687,0.04271524,0.5,1,0
12526.23,0.02758787,0.4037013,0.5,1,0
12563.53,0.04526083,0.1177597,0.5,1,0
12572.44,0.02275871,0.7057209,0.5,1,0
12644.03,0.03629072,1.190741,0.5,1,0
12657.72,0.02353979,0.1868563,0.5,1,0
12671.94,0.02357687,0.00110326,0.5,1,0
12702.19,0.01834165,1.058179,0.5,1,0
12720.84,0.02644772,0.6921328,0.5,1,0
12760.46,0.02357687,0.1591517,0.5,1,0
12787.92,0.02357687,0.9068062,0.5,1,0
12803.7,0.02357687,0.005871821,0.5,1,0
12832.79,0.02750007,0.6152086,0.5,1,0
12840.82,0.02289781,0.8523615,0.5,1,0
12887.74,0.02365796,0.1320749,0.5,1,0
12898.63,0.02364205,0.4217265,0.5,1,0
12912.88,0.02364205,0.999855,0.5,1,0
12934.47,0.03714422,0.08761372,0.5,1,0
12956.25,0.03847992,0.0803222,0.5,1,0
12972.0,0.02364205,0.003391221,0.5,1,0
12983.63,0.02364205,0.04244061,0.5,1,0
13015.37,0.02364205,0.007410475,0.5,1,0
13043.35,0.02320662,0.1155262,0.5,1,0
13052.26,0.02364205,1.198941,0.5,1,0
13054.24,0.02364205,0.005397267,0.5,1,0
13072.02,0.02364205,0.1063965,0.5,1,0
13086.75,0.02364205,0.1304808,0.5,1,0
13102.17,0.02364205,0.0411472,0.5,1,0
13154.97,0.02753295,0.1416836,0.5,1,0
13172.48,0.02364205,0.150879,0.5,1,0
13202.3,0.02364205,0.2882954,0.5,1,0
13228.25,0.0191751,0.5050262,0.5,1,0
13250.67,0.0231535,1.396575,0.5,1,0
13263.71,0.02364205,0.2071344,0.5,1,0
13285.26,0.02364205,0.09362043,0.5,1,0
13322.58,0.02384582,0.5788496,0.5,1,0
13365.54,0.02364205,0.5900391,0.5,1,0
13414.83,0.02364205,0.1991729,0.5,1,0
13436.21,0.02364205,0.3665684,0.5,1,0
13453.26,0.02364205,0.002701814,0.5,1,0
13496.34,0.02364205,0.007685588,0.5,1,0
13500.56,0.02364205,0.2142238,0.5,1,0
13509.87,0.02364205,0.01672447,0.5,1,0
13514.73,0.02364205,0.2368337,0.5,1,0
13541.73,0.02364205,0.2250513,0.5,1,0
13560.47,0.02364205,0.4768437,0.5,1,0
13611.11,0.02364205,0.2347876,0.5,1,0
13623.28,0.02364205,0.02868845,0.5,1,0
13639.83,0.02364205,0.3930752,0.5,1,0
13644.86,0.02364205,0.2560042,0.5,1,0
13661.95,0.02364205,0.004355499,0.5,1,0
13664.6,0.02364205,0.1007622,0.5,1,0
13685.44,0.02364205,0.309982,0.5,1,0
13719.98,0.02364205,0.3986615,0.5,1,0
13746.8,0.02364205,0.001463338,0.5,1,0
13795.82,0.02364205,0.5941317,0.5,1,0
13804.41,0.02364205,0.6073861,0.5,1,0
13814.11,0.02364205,0.2628281,0.5,1,0
13828.66,0.02364205,0.0009336917,0.5,1,0
13838.41,0.02364205,0.227237,0.5,1,0
13867.58,0.02364205,0.07021258,0.5,1,0
13885.65,0.02364205,0.02377438,0.5,1,0
13903.34,0.02364205,0.4278129,0.5,1,0
13921.18,0.02364205,0.0005041648,0.5,1,0
13965.34,0.02364205,0.291565,0.5,1,0
13982.54,0.02364205,0.3469642,0.5,1,0
13995.09,0.02364205,0.002480512,0.5,1,0
14001.66,0.02201346,0.1771077,0.5,1,0
14009.29,0.02364205,0.001209254,0.5,1,0
14035.22,0.02312118,0.1534801,0.5,1,0
14056.64,0.02476075,0.7925357,0.5,1,0
14090.95,0.02555502,0.2121988,0.5,1,0
14094.88,0.02021293,0.4058568,0.5,1,0
14126.74,0.02467077,0.3927819,0.5,1,0
14163.57,0.02395751,0.1035173,0.5,1,0
14184.13,0.02336488,0.340905,0.5,1,0
14217.66,0.02427286,0.5711811,0.5,1,0
14230.59,0.02364205,0.004069541,0.5,1,0
14235.85,0.02195284,0.4270379,0.5,1,0
14271.42,0.02244721,0.02622698,0.5,1,0
14288.27,0.02293346,0.4656758,0.5,1,0
14309.07,0.02444538,0.1225736,0.5,1,0
14340.0,0.02437788,0.03400376,0.5,1,0
14342.47,0.02365216,0.007399599,0.5,1,0
14369.05,0.02277616,0.01228324,0.5,1,0
14394.32,0.02403969,0.02192589,0.5,1,0
14416.07,0.02937499,0.9638355,0.5,1,0
14435.72,0.02163373,0.1863586,0.5,1,0
14446.72,0.02364205,0.007721588,0.5,1,0
14494.56,0.02375734,0.2277089,0.5,1,0
14503.37,0.02370717,0.01776877,0.5,1,0
14505.76,0.02359107,0.07619826,0.5,1,0
14532.63,0.02184812,0.6654788,0.5,1,0
14555.0,0.02364205,0.004295342,0.5,1,0
14598.94,0.03061463,0.05952227,0.5,1,0
14613.23,0.02244309,0.04769452,0.5,1,0
14638.51,0.02470737,0.5332913,0.5,1,0
14695.52,0.02161324,1.435888,0.5,1,0
14710.16,0.02314419,0.3442034,0.5,1,0
14733.07,0.02354251,0.004804575,0.5,1,0
14785.5,0.0259307,0.3724667,0.5,1,0
14792.66,0.02343195,0.005191441,0.5,1,0
14799.64,0.02181361,0.03000445,0.5,1,0
14815.54,0.02364205,0.003685433,0.5,1,0
14818.91,0.02490556,0.8798272,0.5,1,0
14828.3,0.02298492,2.741234,0.5,1,0
14867.22,0.02789891,0.2688604,0.5,1,0
14909.74,0.02520304,0.0503797,0.5,1,0
14954.9,0.0196471,0.2603664,0.5,1,0
14982.51,0.02324387,0.1456927,0.5,1,0
14998.09,0.02502477,0.54144,0.5,1,0
15027.3,0.02364205,0.09942235,0.5,1,0
15047.34,0.02493748,0.9157631,0.5,1,0
15061.22,0.02364205,0.2126222,0.5,1,0
15087.67,0.02364205,0.3615466,0.5,1,0
15121.28,0.02364205,0.5864639,0.5,1,0
15132.66,0.02364205,0.1667054,0.5,1,0
15178.56,0.02364205,0.001484798,0.5,1,0
15194.35,0.02364205,0.2492513,0.5,1,0
15208.42,0.02364205,0.7604173,0.5,1,0
15225.08,0.02364205,0.003313855,0.5,1,0
15234.0,0.02364205,0.03235314,0.5,1,0
15245.14,0.02364205,0.1382815,0.5,1,0
15253.93,0.02364205,0.3956839,0.5,1,0
15270.61,0.02364205,0.6213792,0.5,1,0
15309.64,0.01850248,0.209333,0.5,1,0
15396.84,0.02364205,0.2122926,0.5,1,0
15401.99,0.02364205,0.8932652,0.5,1,0
15420.11,0.02878163,0.4318902,0.5,1,0
15429.06,0.02364205,0.1541917,0.5,1,0
15447.35,0.02364205,0.03359253,0.5,1,0
15471.49,0.02364205,0.05065966,0.5,1,0
15488.87,0.02364205,1.031058,0.5,1,0
15514.75,0.02364205,0.01640822,0.5,1,0
15595.45,0.02364205,1.125669,0.5,1,0
15612.43,0.02364205,0.4543178,0.5,1,0
15645.02,0.02364205,0.2564991,0.5,1,0
15668.94,0.02364205,0.09069733,0.5,1,0
15692.69,0.02364205,0.01656634,0.5,1,0
15744.9,0.02364205,0.2909544,0.5,1,0
15759.88,0.02364205,0.2097196,0.5,1,0
15778.07,0.01850248,0.3224629,0.5,1,0
15802.16,0.02364205,0.05500479,0.5,1,0
15818.62,0.02364205,0.01577557,0.5,1,0
15844.51,0.02364205,0.1146733,0.5,1,0
15866.41,0.02364205,0.8888573,0.5,1,0
15929.54,0.02364205,0.3656503,0.5,1,0
15942.28,0.02364205,0.2155821,0.5,1,0
15953.94,0.02364205,0.01233301,0.5,1,0
15983.49,0.02364205,1.653454,0.5,1,0
16001.88,0.02364205,0.6925902,0.5,1,0
16022.11,0.02364205,0.03940123,0.5,1,0
16047.6,0.02364205,0.1299979,0.5,1,0
16086.3,0.02364205,0.4460784,0.5,1,0
16129.78,0.02364205,0.001372847,0.5,1,0
16154.15,0.02980954,0.5674853,0.5,1,0
16196.55,0.0339212,0.2611651,0.5,1,0
16207.47,0.02364205,0.09465179,0.5,1,0
16260.3,0.02381323,0.2192779,0.5,1,0
16274.92,0.02381323,0.002119649,0.5,1,0
16298.46,0.01863644,0.02300265,0.5,1,0
16310.36,0.02381323,0.006447503,0.5,1,0
16314.31,0.02070716,1.524495,0.5,1,0
16334.72,0.02795467,0.0497781,0.5,1,0
16352.25,0.02381323,0.09604773,0.5,1,0
16387.33,0.02381323,0.8212127,0.5,1,0
16397.4,0.02381323,0.01126761,0.5,1,0
16413.08,0.02691931,0.01334532,0.5,1,0
16444.42,0.03106074,0.06944277,0.5,1,0
16484.44,0.02381323,0.3744835,0.5,1,0
16509.16,0.02381323,0.08540582,0.5,1,0
16533.45,0.02381323,0.07212514,0.5,1,0
16543.21,0.02381323,0.4943365,0.5,1,0
16582.86,0.02381323,0.7136589,0.5,1,0
16599.1,0.02381323,0.007933749,0.5,1,0
16605.44,0.02381323,0.1936349,0.5,1,0
16626.19,0.02381323,0.8571942,0.5,1,0
16660.35,0.02381323,0.3933622,0.5,1,0
16679.56,0.02381323,0.1978683,0.5,1,0
16689.09,0.01035358,0.01737866,0.5,1,0
16748.89,0.02381323,0.1527314,0.5,1,0
16761.09,0.02381323,0.1531577,0.5,1,0
16775.05,0.02899002,0.1647273,0.5,1,0
16782.53,0.0196718,0.3649369,0.5,1,0
16816.69,0.02381323,0.002673482,0.5,1,0
16826.96,0.02381323,0.09431133,0.5,1,0
16852.19,0.02381323,0.4062334,0.5,1,0
16861.38,0.02381323,0.004149713,0.5,1,0
16878.64,0.02381323,0.07545213,0.5,1,0
16911.17,0.02381323,0.1094236,0.5,1,0
16915.75,0.02381323,0.03382533,0.5,1,0
16926.75,0.02381323,0.4089576,0.5,1,0
16950.09,0.02381323,0.8551191,0.5,1,0
16966.85,0.02795467,0.3734826,0.5,1,0
16988.58,0.02381323,0.4516011,0.5,1,0
16993.05,0.02381323,0.001581589,0.5,1,0
17017.4,0.02255603,1.536137,0.5,1,0
17033.44,0.02212877,1.137361,0.5,1,0
17042.13,0.02209191,0.1965604,0.5,1,0
17090.89,0.02383877,0.003976526,0.5,1,0
17100.19,0.02527971,0.2243216,0.5,1,0
17145.52,0.0226024,0.1167821,0.5,1,0
17158.81,0.02381323,0.0008213086,0.5,1,0
17173.79,0.02564386,0.08552924,0.5,1,0
17212.14,0.02425601,0.3672995,0.5,1,0
17242.22,0.02364283,3.1392,0.5,1,0
17280.33,0.03258957,0.2390735,0.5,1,0
17345.71,0.02017378,0.08085061,0.5,1,0
17352.42,0.02381323,0.003417557,0.5,1,0
17366.15,0.01939067,0.3316132,0.5,1,0
17420.12,0.02252259,0.5277248,0.5,1,0
17425.57,0.01908026,0.1781386,0.5,1,0
17453.08,0.03132593,1.175206,0.5,1,0
17456.29,0.02132072,0.6715322,0.5,1,0
17477.05,0.02381323,0.001278259,0.5,1,0
17499.26,0.02052695,0.1024745,0.5,1,0
17524.5,0.02381323,0.3415065,0.5,1,0
17530.81,0.02381323,0.7745797,0.5,1,0
17551.05,0.02381323,0.2308758,0.5,1,0
17568.47,0.02381323,0.09387417,0.5,1,0
17587.19,0.01863644,0.9900823,0.5,1,0
17612.49,0.02381323,1.255033,0.5,1,0
17637.91,0.02381323,0.005895,0.5,1,0
17653.07,0.02381323,0.0673836,0.5,1,0
17678.61,0.02381323,0.08421657,0.5,1,0
17729.8,0.02381323,0.3797389,0.5,1,0
17753.38,0.02381323,0.000767361,0.5,1,0
17768.14,0.04659111,0.26955,0.5,1,0
17779.77,0.01760109,1.560272,0.5,1,0
17785.46,0.02381323,0.003228376,0.5,1,0
17805.3,0.02381323,0.4576965,0.5,1,0
17811.14,0.02381323,0.7534263,0.5,1,0
17842.9,0.02381323,0.004921596,0.5,1,0
17872.95,0.02381323,0.4021977,0.5,1,0
17913.58,0.02381323,1.266667,0.5,1,0
17926.63,0.02381323,0.01142996,0.5,1,0
17944.9,0.02381323,0.8429696,0.5,1,0
17952.94,0.02381323,1.821217,0.5,1,0
17959.95,0.02381323,0.009760317,0.5,1,0
17994.27,0.0124243,0.4600796,0.5,1,0
18021.55,0.02462009,0.08072646,0.5,1,0
18028.13,0.0239689,0.02967448,0.5,1,0
18044.26,0.02587747,1.395762,0.5,1,0
18058.48,0.02387202,0.003643326,0.5,1,0
18073.91,0.02677977,0.04886737,0.5,1,0
18088.85,0.02381323,0.003044782,0.5,1,0
18119.06,0.02476018,0.05511402,0.5,1,0
18137.66,0.02569497,0.4399882,0.5,1,0
18152.22,0.02688102,0.2647247,0.5,1,0
18167.4,0.0240838,0.01235093,0.5,1,0
18195.06,0.02381323,0.4019216,0.5,1,0
18228.86,0.02381323,0.2210157,0.5,1,0
18246.92,0.02381323,0.1224536,0.5,1,0
18297.73,0.02381323,0.2689168,0.5,1,0
18333.18,0.02381323,0.2470399,0.5,1,0
18353.82,0.02381323,1.93077,0.5,1,0
18444.08,0.01863644,0.1311926,0.5,1,0
18464.06,0.02381323,0.002718688,0.5,1,0
18519.71,0.02381323,0.1074074,0.5,1,0
18520.58,0.02381323,0.005671205,0.5,1,0
18570.05,0.02381323,0.02199071,0.5,1,0
18593.29,0.02381323,0.464697,0.5,1,0
18600.16,0.02381323,0.4841314,0.5,1,0
18626.2,0.02381323,0.589,0.5,1,0
18649.75,0.02381323,0.2091362,0.5,1,0
18667.18,0.02381323,0.592528,0.5,1,0
18679.75,0.02381323,0.002040971,0.5,1,0
18691.63,0.02381323,0.1268556,0.5,1,0
18724.56,0.02381323,0.519306,0.5,1,0
18746.33,0.02381323,0.01087114,0.5,1,0
18767.71,0.02529152,0.0805221,0.5,1,0
18786.14,0.02381323,0.02204582,0.5,1,0
18796.16,0.02043244,0.363919,0.5,1,0
18842.47,0.02017212,0.2318418,0.5,1,0
18852.56,0.01509727,0.1393482,0.5,1,0
18894.42,0.01834955,0.05985535,0.5,1,0
18896.41,0.02291213,0.009811154,0.5,1,0
18922.36,0.02222835,0.6569637,0.5,1,0
18929.35,0.01887051,0.5867798,0.5,1,0
18962.79,0.02349654,0.01085812,0.5,1,0
18978.21,0.02351983,0.00547064,0.5,1,0
19005.41,0.02381323,0.007260239,0.5,1,0
19010.85,0.02425429,0.3828637,0.5,1,0
19026.9,0.03271583,0.06100833,0.5,1,0
19054.43,0.01333303,0.02426293,0.5,1,0
19073.32,0.02381323,0.0975344,0.5,1,0
19077.0,0.02460736,0.3371147,0.5,1,0
19098.93,0.02381323,0.0182038,0.5,1,0
19125.07,0.03006472,0.2607609,0.5,1,0
19131.87,0.0195548,0.1639696,0.5,1,0
19176.42,0.0368454,0.069432,0.5,1,0
19196.23,0.02481339,0.3008057,0.5,1,0
19223.99,0.02427914,0.5256107,0.5,1,0
19224.83,0.02381323,0.0002916805,0.5,1,0
19259.59,0.02314957,0.6469199,0.5,1,0
19278.59,0.02421806,0.1605543,0.5,1,0
19286.75,0.02381323,0.01051094,0.5,1,0
19297.81,0.02410209,0.1859309,0.5,1,0
19306.77,0.02381323,0.005722096,0.5,1,0
19315.32,0.02381323,0.3255183,0.5,1,0
19320.95,0.02381323,0.002300641,0.5,1,0
19345.38,0.02381323,0.003049381,0.5,1,0
19364.61,0.02454731,0.3311086,0.5,1,0
19436.09,0.01343066,0.06814457,0.5,1,0
19496.54,0.02187194,0.7577099,0.5,1,0
19506.23,0.02381323,0.005669627,0.5,1,0
19527.38,0.01347331,0.1465295,0.5,1,0
19535.57,0.02402341,0.106089,0.5,1,0
19573.12,0.03878845,0.08532656,0.5,1,0
19598.29,0.03720787,0.1070377,0.5,1,0
19669.21,0.02381427,1.167971,0.5,1,0
19692.8,0.0237946,0.01698733,0.5,1,0
19776.54,0.01984133,0.1663905,0.5,1,0
19813.71,0.02381323,0.003074984,0.5,1,0
19827.96,0.0223014,0.05691131,0.5,1,0
19853.28,0.0232976,0.9606969,0.5,1,0
19865.4,0.0253703,0.01590503,0.5,1,0
19910.08,0.02073333,0.8023009,0.5,1,0
19920.68,0.02381323,0.001182279,0.5,1,0
19943.09,0.02104163,1.282833,0.5,1,0
19952.53,0.0236776,0.002797142,0.5,1,0
19985.3,0.02712106,0.2060003,0.5,1,0
20008.95,0.02381323,1.94217,0.5,1,0
20024.45,0.02381323,0.6974819,0.5,1,0
20036.58,0.02381323,0.9899382,0.5,1,0
20092.9,0.02381323,0.9965992,0.5,1,0
20120.0,0.02381323,0.07722559,0.5,1,0
20175.0,0.02381323,0.4649438,0.5,1,0
20997.24,0.02299663,41.39145,0.5,1,0
23500.0,0.02299663,85.16421,0.5,1,0
27500.0,0.02299841,95.88161,0.5,1,0
11.31374,0.02249598,4.0703e-07,0.5,-1,1
43.30947,0.02249108,6.174153e-07,0.5,-1,1
45.17743,0.02249108,1.968819e-06,0.5,-1,1
49.64582,0.02249108,1.170918e-06,0.5,-1,1
63.52251,0.02250221,1.049031e-05,0.5,-1,1
72.42234,0.02258419,1.680797e-06,0.5,-1,1
83.71093,0.02258419,1.080177e-05,0.5,-1,1
89.24914,0.02249902,0.0001037915,0.5,-1,1
111.2177,0.02249902,7.0794e-06,0.5,-1,1
133.3172,0.02314533,7.553396e-06,0.5,-1,1
173.2258,0.02452271,5.336131e-05,0.5,-1,1
203.1221,0.02299257,3.35614e-05,0.5,-1,1
228.9903,0.0231471,6.342241e-06,0.5,-1,1
242.7622,0.0231471,0.000204297,0.5,-1,1
257.2334,0.0231471,2.383918e-05,0.5,-1,1
285.7127,0.0231471,9.939219e-06,0.5,-1,1
307.9811,0.02309249,1.522249e-05,0.5,-1,1
372.9918,0.02349281,3.613053e-05,0.5,-1,1
454.1107,0.02349281,0.0004261524,0.5,-1,1
485.2997,0.02303825,0.0001114563,0.5,-1,1
488.8519,0.02303825,0.0008761797,0.5,-1,1
523.3411,0.02303825,0.0003053318,0.5,-1,1
551.0304,0.02303825,7.180092e-05,0.5,-1,1
584.8421,0.02303825,0.000109822,0.5,-1,1
606.7242,0.0230354,0.0002702987,0.5,-1,1
616.0363,0.0230354,0.0001337882,0.5,-1,1
677.7178,0.0230354,0.0006520977,0.5,-1,1
713.9903,0.0230354,0.0002009626,0.5,-1,1
721.5455,0.0230354,0.001494909,0.5,-1,1
730.0207,0.0230354,0.001006014,0.5,-1,1
732.4225,0.0230354,0.002041852,0.5,-1,1
743.0907,0.0230354,0.0003777957,0.5,-1,1
772.0272,0.02282718,2.909705e-05,0.5,-1,1
785.9542,0.02282718,0.0001888395,0.5,-1,1
797.717,0.02282718,2.573808e-05,0.5,-1,1
808.1378,0.02282718,0.0005341504,0.5,-1,1
823.3587,0.02282718,0.0004359952,0.5,-1,1
846.5337,0.02282718,0.0006632213,0.5,-1,1
933.0984,0.02282718,2.954772e-05,0.5,-1,1
953.2597,0.02276729,3.954012e-05,0.5,-1,1
977.3855,0.02276729,0.0007150275,0.5,-1,1
1003.996,0.02276729,6.991217e-06,0.5,-1,1
1028.99,0.02276729,0.002258634,0.5,-1,1
1067.483,0.02276729,0.001185173,0.5,-1,1
1094.908,0.02276729,0.001752935,0.5,-1,1
1111.537,0.02276729,0.0002996865,0.5,-1,1
1125.717,0.02276729,2.41579e-05,0.5,-1,1
1146.32,0.02276729,6.073309e-05,0.5,-1,1
1158.884,0.02276729,0.0004439892,0.5,-1,1
1175.965,0.02276729,0.002640313,0.5,-1,1
1184.765,0.02276729,4.788538e-05,0.5,-1,1
1219.739,0.02340878,0.0004904233,0.5,-1,1
1276.548,0.02340878,0.0008562857,0.5,-1,1
1286.096,0.02340878,0.0002720928,0.5,-1,1
1297.385,0.02340878,0.0001004742,0.5,-1,1
1317.229,0.02340878,0.004866413,0.5,-1,1
1414.15,0.02340878,5.226766e-05,0.5,-1,1
1427.462,0.02340878,9.261477e-05,0.5,-1,1
1447.761,0.02340878,0.001194878,0.5,-1,1
1456.432,0.02340878,0.0002018928,0.5,-1,1
1486.732,0.02340878,0.0002400836,0.5,-1,1
1510.788,0.02340878,0.0009893522,0.5,-1,1
1534.793,0.0233316,0.0006973746,0.5,-1,1
1550.652,0.0233316,0.004512257,0.5,-1,1
1555.448,0.0233316,0.000366542,0.5,-1,1
1563.097,0.0233316,0.0004565706,0.5,-1,1
1614.55,0.0233316,0.0003109425,0.5,-1,1
1642.944,0.0233316,0.0001234806,0.5,-1,1
1651.268,0.0233316,6.094897e-05,0.5,-1,1
1674.777,0.0233316,0.0001430476,0.5,-1,1
1683.023,0.0233316,0.0001534053,0.5,-1,1
1706.786,0.0233316,0.001084372,0.5,-1,1
1734.096,0.0233316,1.207037e-05,0.5,-1,1
1788.109,0.0233316,8.627122e-05,0.5,-1,1
1802.374,0.0233316,2.524633e-05,0.5,-1,1
1869.0,0.0233316,0.002003216,0.5,-1,1
1925.5,0.02356055,0.001021278,0.5,-1,1
2049.242,0.02356055,0.0017797,0.5,-1,1
2071.909,0.02356055,0.002782048,0.5,-1,1
2080.974,0.02356055,0.00187145,0.5,-1,1
2113.915,0.02356055,0.0006683617,0.5,-1,1
2140.818,0.02356055,0.0007156203,0.5,-1,1
2173.059,0.02356055,0.002166869,0.5,-1,1
2233.888,0.02356055,0.0001685718,0.5,-1,1
2237.597,0.02356055,0.0001288224,0.5,-1,1
2294.557,0.02356055,0.001210932,0.5,-1,1
2304.797,0.02356055,0.0003414013,0.5,-1,1
2369.616,0.02356055,0.003747195,0.5,-1,1
2402.221,0.02356055,0.00490027,0.5,-1,1
2411.904,0.02356055,0.006139131,0.5,-1,1
2435.804,0.0239543,0.0004021131,0.5,-1,1
2459.51,0.0239543,0.0003524987,0.5,-1,1
2480.442,0.0239543,0.0002051732,0.5,-1,1
2535.079,0.0239543,0.0003673735,0.5,-1,1
2551.224,0.0239543,0.0002752755,0.5,-1,1
2571.573,0.0239543,7.609867e-05,0.5,-1,1
2580.051,0.0239543,0.0001911599,0.5,-1,1
2607.383,0.0239543,0.001881269,0.5,-1,1
2612.131,0.0239543,0.00417777,0.5,-1,1
2633.211,0.0239543,0.003912908,0.5,-1,1
2659.221,0.0239543,0.0051237,0.5,-1,1
2688.163,0.0239543,0.00115729,0.5,-1,1
2720.806,0.0239543,0.003469917,0.5,-1,1
2735.881,0.0239543,0.0003016127,0.5,-1,1
2767.127,0.0239543,0.005598522,0.5,-1,1
2816.853,0.0239543,0.001419032,0.5,-1,1
2822.745,0.0239543,0.0005016413,0.5,-1,1
2836.969,0.0239543,0.0001097802,0.5,-1,1
2846.65,0.0239543,0.001256167,0.5,-1,1
2901.647,0.0239543,0.0004548716,0.5,-1,1
3015.975,0.0239543,0.0006804304,0.5,-1,1
3072.772,0.0239543,0.001674607,0.5,-1,1
3109.239,0.02394271,0.01521574,0.5,-1,1
3129.801,0.02394271,0.001649962,0.5,-1,1
3132.152,0.02394271,0.001747489,0.5,-1,1
3134.868,0.02394271,0.01300917,0.5,-1,1
3158.579,0.02394271,0.0001203914,0.5,-1,1
3195.149,0.02394271,0.0001648569,0.5,-1,1
3210.6,0.02394271,0.002809347,0.5,-1,1
3240.389,0.02394271,0.001486981,0.5,-1,1
3308.338,0.02394271,0.004900099,0.5,-1,1
3366.362,0.02394271,0.0004104017,0.5,-1,1
3379.437,0.02394271,0.008499965,0.5,-1,1
3400.009,0.02394271,0.008359866,0.5,-1,1
3464.066,0.02394271,0.0002930778,0.5,-1,1
3513.662,0.02394271,0.00281264,0.5,-1,1
3567.837,0.02394271,0.000955615,0.5,-1,1
3585.942,0.02394271,0.0007290248,0.5,-1,1
3613.023,0.02394271,0.0002550188,0.5,-1,1
3654.436,0.02394271,0.001397707,0.5,-1,1
3684.029,0.02394271,0.004114205,0.5,-1,1
3724.44,0.02394271,0.002649158,0.5,-1,1
3743.345,0.02394271,0.001654,0.5,-1,1
3826.0,0.02394271,0.004661009,0.5,-1,1
3846.557,0.02394271,0.000275761,0.5,-1,1
3856.913,0.02394271,0.001528017,0.5,-1,1
3861.417,0.02394271,0.0009505137,0.5,-1,1
3905.432,0.02394271,0.0003452307,0.5,-1,1
3934.167,0.02391854,0.01302782,0.5,-1,1
3975.465,0.02391854,0.0005455855,0.5,-1,1
3993.1,0.02391854,0.001127573,0.5,-1,1
4007.709,0.02391854,0.0007411192,0.5,-1,1
4014.928,0.02391854,0.001353975,0.5,-1,1
4025.573,0.02391854,0.002065295,0.5,-1,1
4026.647,0.02391854,0.0007629597,0.5,-1,1
4038.7,0.02391854,0.01598586,0.5,-1,1
4053.099,0.02391854,0.0003997262,0.5,-1,1
4073.937,0.02391854,0.0001460485,0.5,-1,1
4082.231,0.02391854,0.005623432,0.5,-1,1
4103.863,0.02391854,0.0005344553,0.5,-1,1
4123.462,0.02391854,0.0005535546,0.5,-1,1
4123.546,0.02391854,0.005293559,0.5,-1,1
4149.4,0.02391854,0.004167498,0.5,-1,1
4159.271,0.02391854,0.001896735,0.5,-1,1
4166.307,0.02391854,0.03353667,0.5,-1,1
4183.506,0.02391854,0.0090752,0.5,-1,1
4203.431,0.02391854,0.001890391,0.5,-1,1
4218.685,0.02391854,0.0001850035,0.5,-1,1
4237.441,0.02391854,9.995676e-06,0.5,-1,1
4247.322,0.02391854,1.007886e-05,0.5,-1,1
4278.888,0.02391854,0.001623186,0.5,-1,1
4295.85,0.02391854,0.0003042217,0.5,-1,1
4316.648,0.02391854,0.0108778,0.5,-1,1
4334.414,0.02391854,0.0004270308,0.5,-1,1
4343.075,0.02391854,0.0006963887,0.5,-1,1
4349.308,0.02391854,0.0006086386,0.5,-1,1
4365.301,0.02391854,0.001962663,0.5,-1,1
4365.98,0.02391854,0.0005208853,0.5,-1,1
4407.837,0.02391854,0.0002163658,0.5,-1,1
4414.232,0.02391854,0.0009217523,0.5,-1,1
4433.282,0.02391854,0.0005649687,0.5,-1,1
4444.725,0.02391854,2.872249e-05,0.5,-1,1
4454.986,0.02391854,9.939442e-06,0.5,-1,1
4466.023,0.02391854,9.99178e-06,0.5,-1,1
4473.0,0.02391854,0.001368054,0.5,-1,1
4487.027,0.02391854,1.004843e-05,0.5,-1,1
4490.566,0.02391854,0.01594988,0.5,-1,1
