energy,Pu240 + photon [inclusive] width,n + Pu239 width,J,Pi,L
2310.949,0.04466184,0.03246856,1,1,0
2316.753,0.04025475,0.01610977,1,1,0
2318.186,0.03826571,0.001375356,1,1,0
2320.702,0.04852679,0.004319499,1,1,0
2321.89,0.04317863,0.002641074,1,1,0
2323.403,0.03965691,0.01431292,1,1,0
2325.281,0.04008493,0.009812906,1,1,0
2327.244,0.03619644,0.002593927,1,1,0
2330.774,0.04280785,0.03533889,1,1,0
2335.23,0.04430467,0.04462667,1,1,0
2338.203,0.04321854,0.02683952,1,1,0
2340.254,0.04036187,0.00104933,1,1,0
2342.198,0.03647737,0.003508587,1,1,0
2344.579,0.04262505,0.05103369,1,1,0
2347.124,0.04238115,0.03899438,1,1,0
2350.472,0.03936866,0.005563378,1,1,0
2351.779,0.03269701,0.00857933,1,1,0
2356.025,0.03980822,0.01480902,1,1,0
2357.791,0.04214233,0.04600637,1,1,0
2365.762,0.04469454,0.0186821,1,1,0
2370.016,0.04063349,0.003873888,1,1,0
2372.726,0.04307093,0.01427487,1,1,0
2375.338,0.04077528,0.06891576,1,1,0
2378.71,0.04209407,0.01486853,1,1,0
2381.763,0.0423933,0.01511353,1,1,0
2383.754,0.03940891,0.02182847,1,1,0
2385.745,0.04431403,0.005374252,1,1,0
2388.811,0.04234616,0.00500661,1,1,0
2391.177,0.04056547,0.00804636,1,1,0
2394.514,0.04143499,0.005713709,1,1,0
2396.492,0.04413565,0.01743188,1,1,0
2398.6,0.04791467,0.007232713,1,1,0
2401.966,0.04280458,0.003293448,1,1,0
2405.122,0.04634825,0.02866047,1,1,0
2407.233,0.04188191,0.01133877,1,1,0
2409.493,0.04251974,0.02928923,1,1,0
2414.174,0.04357733,0.007473951,1,1,0
2416.302,0.04006468,0.02688787,1,1,0
2418.304,0.04024681,0.005774994,1,1,0
2420.605,0.03862109,0.00541638,1,1,0
2422.974,0.04149984,0.02837097,1,1,0
2425.244,0.03926671,0.005135033,1,1,0
2430.565,0.02440887,0.005789728,1,1,0
2436.584,0.04539627,0.004048028,1,1,0
2439.54,0.0470204,0.04824266,1,1,0
2442.069,0.04083304,0.04350736,1,1,0
2448.794,0.04264229,0.007076877,1,1,0
2450.708,0.03985104,0.06815517,1,1,0
2456.325,0.04290266,0.02022187,1,1,0
2462.284,0.04084632,0.0250733,1,1,0
2465.667,0.0302592,0.004681445,1,1,0
2469.353,0.03981501,0.03680723,1,1,0
2471.347,0.0364183,0.004834984,1,1,0
2473.098,0.03534725,0.008894428,1,1,0
2476.919,0.03543532,0.02277226,1,1,0
2479.429,0.03204663,0.005398699,1,1,0
2482.038,0.04530128,0.02353739,1,1,0
2483.99,0.04024252,0.04533882,1,1,0
2485.445,0.06168987,0.04862685,1,1,0
2491.598,0.01587093,0.01524529,1,1,0
2494.657,0.03178817,0.05331216,1,1,0
2496.227,0.03351754,0.0009578164,1,1,0
2498.089,0.04,0.01928408,1,1,0
2500.85,0.03262239,0.009433392,1,1,0
2503.394,0.04,0.02675046,1,1,0
2506.205,0.03927163,0.0111733,1,1,0
2510.757,0.04,0.03345418,1,1,0
2510.928,0.04,0.0006949344,1,1,0
2514.189,0.04,0.003603069,1,1,0
2516.362,0.04,0.002421514,1,1,0
2519.433,0.04,0.00109499,1,1,0
2521.701,0.04,0.005171519,1,1,0
2523.917,0.04,0.004337917,1,1,0
2525.95,0.04,0.002183588,1,1,0
2525.968,0.04,0.002116324,1,1,0
2526.052,0.04,0.05728004,1,1,0
2529.355,0.04,0.1039271,1,1,0
2530.786,0.04,0.01561922,1,1,0
2532.197,0.04,0.004694448,1,1,0
2536.811,0.04,0.01142244,1,1,0
2540.254,0.04,0.006399128,1,1,0
2544.135,0.04,0.0018423,1,1,0
2550.593,0.04,0.004189099,1,1,0
2555.421,0.04,0.0009970231,1,1,0
2555.423,0.04,0.003733031,1,1,0
2557.001,0.04,0.004189843,1,1,0
2559.479,0.04,0.02344497,1,1,0
2563.785,0.04,4.18199e-05,1,1,0
2564.214,0.04,0.01474472,1,1,0
2564.351,0.04,0.02293432,1,1,0
2572.01,0.04,0.0046395,1,1,0
2573.623,0.04,0.1092112,1,1,0
2576.347,0.04,0.01800121,1,1,0
2579.906,0.04,0.009497634,1,1,0
2582.563,0.04,2.469172e-06,1,1,0
2592.13,0.04,0.01910717,1,1,0
2593.195,0.04,0.003761555,1,1,0
2595.359,0.04,0.0159861,1,1,0
2598.011,0.04,0.04532086,1,1,0
2601.659,0.04,0.002267504,1,1,0
2604.515,0.04,0.01810803,1,1,0
2607.62,0.04,0.001322208,1,1,0
2612.661,0.04,2.946384e-06,1,1,0
2618.982,0.04,0.04614489,1,1,0
2624.461,0.04,0.1387767,1,1,0
2628.392,0.04,7.836672e-05,1,1,0
2628.393,0.04,0.02145656,1,1,0
2635.126,0.04,0.02996126,1,1,0
2636.806,0.04,0.05012798,1,1,0
2638.316,0.04,0.01443666,1,1,0
2644.303,0.04,0.01734668,1,1,0
2646.561,0.04,0.02062828,1,1,0
2648.875,0.04,0.01438539,1,1,0
2652.513,0.04,0.02294199,1,1,0
2656.844,0.04,0.004462678,1,1,0
2663.535,0.04,0.00203284,1,1,0
2663.809,0.04,0.08441845,1,1,0
2668.448,0.04,0.0004831991,1,1,0
2669.332,0.04,0.01844556,1,1,0
2674.839,0.04,0.05119637,1,1,0
2677.027,0.04,0.02921778,1,1,0
2680.096,0.04,0.01444294,1,1,0
2681.185,0.04,5.024333e-06,1,1,0
2687.551,0.04,0.0007860775,1,1,0
2689.795,0.04,0.02628232,1,1,0
2692.982,0.04,0.07229767,1,1,0
2696.872,0.04,0.006362286,1,1,0
2700.1,0.04,0.06062928,1,1,0
2706.862,0.04,0.009943357,1,1,0
2711.37,0.04,0.009828463,1,1,0
2716.099,0.04,0.01176739,1,1,0
2716.219,0.04,0.03860096,1,1,0
2719.877,0.04,0.0035571,1,1,0
2722.292,0.04,0.01867648,1,1,0
2727.965,0.04,0.001545309,1,1,0
2729.236,0.04,0.003555782,1,1,0
2733.775,0.04,0.002464921,1,1,0
2735.698,0.04,0.002577409,1,1,0
2739.8,0.04,0.001349456,1,1,0
2741.048,0.04,0.01580026,1,1,0
2743.098,0.04,0.004233284,1,1,0
2749.162,0.04,0.05376922,1,1,0
2750.718,0.04,0.02138292,1,1,0
2752.905,0.04,0.006108686,1,1,0
2754.673,0.04,0.000222233,1,1,0
2754.73,0.04,0.004763352,1,1,0
2762.529,0.04,0.003567897,1,1,0
2762.531,0.04,0.005592992,1,1,0
2762.548,0.04,0.005349824,1,1,0
2762.558,0.04,0.0113643,1,1,0
2765.009,0.04,0.002111658,1,1,0
2770.493,0.04,0.01314406,1,1,0
2770.528,0.04,0.01303623,1,1,0
2774.709,0.04,0.04237659,1,1,0
2776.003,0.04,0.003343653,1,1,0
2777.029,0.04,0.006177304,1,1,0
2784.082,0.04,0.02873315,1,1,0
2785.034,0.04,0.04210128,1,1,0
2791.307,0.04,0.007663832,1,1,0
2791.539,0.04,0.02694466,1,1,0
2794.615,0.04,0.05337604,1,1,0
2798.817,0.04,9.658214e-06,1,1,0
2801.037,0.04,0.045615,1,1,0
2803.702,0.04,0.02109172,1,1,0
2808.614,0.04,0.002264406,1,1,0
2814.55,0.04,0.01411063,1,1,0
2816.605,0.04,0.0194905,1,1,0
2817.925,0.04,0.01278988,1,1,0
2825.614,0.04,7.24513e-06,1,1,0
2833.99,0.04,0.009489967,1,1,0
2836.266,0.04,0.02988857,1,1,0
2836.288,0.04,0.04636877,1,1,0
2838.212,0.04,0.008341544,1,1,0
2838.649,0.04,0.0008882251,1,1,0
2842.864,0.04,0.02768038,1,1,0
2844.416,0.04,4.283161e-05,1,1,0
2848.754,0.04,0.02115446,1,1,0
2852.078,0.04,0.02356282,1,1,0
2852.11,0.04,0.0006552237,1,1,0
2855.459,0.04,0.06999019,1,1,0
2861.371,0.04,0.04482894,1,1,0
2861.696,0.04,0.1259007,1,1,0
2864.293,0.04,0.03612871,1,1,0
2867.816,0.04,0.03496924,1,1,0
2872.149,0.04,0.02879671,1,1,0
2877.072,0.04,0.009197446,1,1,0
2878.736,0.04,3.870487e-05,1,1,0
2879.518,0.04,0.01764922,1,1,0
2883.75,0.04,0.06588231,1,1,0
2887.662,0.04,0.003872995,1,1,0
2889.172,0.04,0.00681851,1,1,0
2897.517,0.04,0.003248935,1,1,0
2900.944,0.04,0.005790616,1,1,0
2905.193,0.04,0.06598834,1,1,0
2909.068,0.04,0.03094146,1,1,0
2909.612,0.04,0.0009270299,1,1,0
2914.109,0.04,0.04816693,1,1,0
2918.501,0.04,0.004806348,1,1,0
2919.723,0.04,0.005702487,1,1,0
2919.9,0.04,0.01326976,1,1,0
2922.304,0.04,0.00562994,1,1,0
2927.318,0.04,0.08674054,1,1,0
2932.15,0.04,6.18066e-05,1,1,0
2940.125,0.04,0.02200782,1,1,0
2940.558,0.04,0.002470397,1,1,0
2942.994,0.04,0.03675909,1,1,0
2948.024,0.04,0.1050389,1,1,0
2950.881,0.04,0.05194515,1,1,0
2955.007,0.04,0.1422148,1,1,0
2958.368,0.04,0.001042137,1,1,0
2960.531,0.04,0.3250408,1,1,0
2960.852,0.04,0.009136454,1,1,0
2965.499,0.04,0.04092027,1,1,0
2966.55,0.04,0.01811442,1,1,0
2970.734,0.04,0.003071773,1,1,0
2973.204,0.04,0.003995829,1,1,0
2973.513,0.04,0.003041085,1,1,0
2977.226,0.04,0.003890066,1,1,0
2977.454,0.04,0.004204837,1,1,0
2980.784,0.04,0.01413815,1,1,0
2982.137,0.04,0.008925374,1,1,0
2982.465,0.04,0.04661172,1,1,0
2992.158,0.04,0.007088621,1,1,0
2993.147,0.04,0.0190792,1,1,0
2995.457,0.04,0.02191246,1,1,0
2996.053,0.04,0.001672862,1,1,0
2997.278,0.04,0.0007127386,1,1,0
3002.301,0.04,0.002527488,1,1,0
3004.667,0.04,0.0008750614,1,1,0
3004.755,0.04,0.006308529,1,1,0
3006.232,0.04,0.001614781,1,1,0
3012.783,0.04,0.004087985,1,1,0
3018.008,0.04,0.007562938,1,1,0
3022.577,0.04,0.004644045,1,1,0
3024.512,0.04,0.007876006,1,1,0
3028.866,0.04,0.03324046,1,1,0
3036.947,0.04,0.0152435,1,1,0
3036.987,0.04,0.02462351,1,1,0
3036.99,0.04,0.03059927,1,1,0
3043.968,0.04,0.0489794,1,1,0
3048.607,0.04,0.01143542,1,1,0
3048.616,0.04,0.003251943,1,1,0
3051.621,0.04,0.05515537,1,1,0
3059.31,0.04,0.001186465,1,1,0
3060.526,0.04,0.00684872,1,1,0
3064.892,0.04,0.0004831866,1,1,0
3065.986,0.04,0.02257943,1,1,0
3067.38,0.04,0.0002614664,1,1,0
3068.227,0.04,0.07337548,1,1,0
3078.079,0.04,0.007052523,1,1,0
3078.757,0.04,0.007990927,1,1,0
3080.515,0.04,0.01185138,1,1,0
3084.699,0.04,0.008003428,1,1,0
3088.495,0.04,0.02190562,1,1,0
3090.105,0.04,2.953908e-05,1,1,0
3090.151,0.04,0.0110854,1,1,0
3094.447,0.04,0.003260418,1,1,0
3094.451,0.04,0.003201033,1,1,0
3094.474,0.04,2.165891e-06,1,1,0
3100.495,0.04,0.03116471,1,1,0
3101.869,0.04,3.217062e-05,1,1,0
3104.64,0.04,0.01415361,1,1,0
3107.489,0.04,0.00868607,1,1,0
3109.741,0.04,0.04249903,1,1,0
3110.627,0.04,0.009003322,1,1,0
3116.763,0.04,0.02792106,1,1,0
3121.87,0.04,0.02057585,1,1,0
3126.762,0.04,0.007259935,1,1,0
3129.613,0.04,0.001769066,1,1,0
3137.964,0.04,0.01399213,1,1,0
3139.798,0.04,0.06936046,1,1,0
3143.138,0.04,0.1228253,1,1,0
3145.661,0.04,0.0001423267,1,1,0
3155.048,0.04,0.02026217,1,1,0
3155.688,0.04,0.004819144,1,1,0
3155.708,0.04,0.03500874,1,1,0
3155.718,0.04,0.002726282,1,1,0
3164.063,0.04,0.00504929,1,1,0
3167.745,0.04,0.001244387,1,1,0
3168.574,0.04,0.01276964,1,1,0
3170.505,0.04,0.01179904,1,1,0
3174.913,0.04,0.01607812,1,1,0
3177.969,0.04,0.03913044,1,1,0
3178.093,0.04,0.02941316,1,1,0
3182.734,0.04,0.04879527,1,1,0
3189.193,0.04,0.0002153334,1,1,0
3190.413,0.04,4.73765e-06,1,1,0
3192.072,0.04,0.02755914,1,1,0
3193.629,0.04,0.02083908,1,1,0
3199.808,0.04,0.0223554,1,1,0
3201.151,0.04,0.03158156,1,1,0
3208.373,0.04,0.002571094,1,1,0
3208.373,0.04,0.01447265,1,1,0
3212.8,0.04,0.01120976,1,1,0
3215.265,0.04,0.0006062765,1,1,0
3218.102,0.04,0.01245079,1,1,0
3218.102,0.04,0.001161381,1,1,0
3221.96,0.04,0.001540044,1,1,0
3224.753,0.04,0.003783943,1,1,0
3226.951,0.04,0.002436736,1,1,0
3232.764,0.04,0.01891051,1,1,0
3232.831,0.04,0.05674668,1,1,0
3232.85,0.04,0.009211587,1,1,0
3232.989,0.04,0.0006792805,1,1,0
3238.996,0.04,0.01801835,1,1,0
3249.385,0.04,0.09148625,1,1,0
3256.089,0.04,0.006478637,1,1,0
3259.631,0.04,0.002113389,1,1,0
3260.596,0.04,0.01489987,1,1,0
3261.135,0.04,0.007287756,1,1,0
3263.203,0.04,0.04730552,1,1,0
3263.345,0.04,0.001704726,1,1,0
3264.982,0.04,8.215748e-05,1,1,0
3269.791,0.04,0.02685382,1,1,0
3276.592,0.04,0.01044749,1,1,0
3277.462,0.04,0.01208582,1,1,0
3277.936,0.04,0.02383176,1,1,0
3283.598,0.04,0.03878285,1,1,0
3283.777,0.04,0.0001592357,1,1,0
3285.903,0.04,0.004014755,1,1,0
3288.274,0.04,0.01214073,1,1,0
3292.194,0.04,0.02519338,1,1,0
3295.354,0.04,0.003884162,1,1,0
3297.468,0.04,0.02618425,1,1,0
3300.208,0.04,0.0008767898,1,1,0
3304.192,0.04,1.947475e-05,1,1,0
3305.181,0.04,0.02053327,1,1,0
3309.355,0.04,0.0002018682,1,1,0
3309.379,0.04,0.008622395,1,1,0
3314.643,0.04,0.008619534,1,1,0
3316.814,0.04,0.005190237,1,1,0
3322.819,0.04,0.006647686,1,1,0
3326.245,0.04,0.005809223,1,1,0
3326.714,0.04,0.001412549,1,1,0
3328.664,0.04,0.002886975,1,1,0
3328.912,0.04,0.0004541387,1,1,0
3332.614,0.04,0.009355156,1,1,0
3333.949,0.04,0.00689189,1,1,0
3334.791,0.04,0.01210025,1,1,0
3338.003,0.04,0.004811054,1,1,0
3341.104,0.04,0.02238073,1,1,0
3345.189,0.04,0.02290539,1,1,0
3347.712,0.04,0.009450275,1,1,0
3347.716,0.04,0.001331952,1,1,0
3354.966,0.04,0.004213117,1,1,0
3358.71,0.04,0.06209178,1,1,0
3360.169,0.04,3.201489e-06,1,1,0
3360.92,0.04,0.005916301,1,1,0
3363.12,0.04,0.005922827,1,1,0
3371.18,0.04,0.007008791,1,1,0
3371.27,0.04,0.008984383,1,1,0
3372.189,0.04,7.777262e-05,1,1,0
3376.61,0.04,0.0252788,1,1,0
3377.015,0.04,0.001861698,1,1,0
3385.432,0.04,0.05247485,1,1,0
3385.451,0.04,0.03254879,1,1,0
3388.733,0.04,0.005561353,1,1,0
3393.598,0.04,0.008739526,1,1,0
3399.002,0.04,0.008899742,1,1,0
3404.513,0.04,0.04160003,1,1,0
3406.899,0.04,4.280326e-06,1,1,0
3407.239,0.04,0.01705192,1,1,0
3413.058,0.04,0.02871585,1,1,0
3413.058,0.04,0.01055807,1,1,0
3420.832,0.04,0.01495172,1,1,0
3421.958,0.04,0.005512238,1,1,0
3433.596,0.04,0.0297101,1,1,0
3436.166,0.04,0.03575348,1,1,0
3438.805,0.04,0.03302491,1,1,0
3441.125,0.04,0.003087134,1,1,0
3444.389,0.04,0.01492257,1,1,0
3446.516,0.04,0.07872608,1,1,0
3448.858,0.04,0.002400069,1,1,0
3451.072,0.04,9.359013e-05,1,1,0
3451.491,0.04,0.04109319,1,1,0
3453.118,0.04,0.0009163522,1,1,0
3453.932,0.04,0.001118461,1,1,0
3456.616,0.04,0.03599551,1,1,0
3462.741,0.04,0.01338602,1,1,0
3464.788,0.04,1.782888e-05,1,1,0
3466.601,0.04,0.05635797,1,1,0
3470.269,0.04,0.0323814,1,1,0
3473.501,0.04,0.002178034,1,1,0
3477.13,0.04,4.919494e-05,1,1,0
3481.194,0.04,0.01512575,1,1,0
3483.565,0.04,0.002077356,1,1,0
3483.566,0.04,0.00230901,1,1,0
3487.161,0.04,0.004983372,1,1,0
3490.601,0.04,0.005681235,1,1,0
3490.899,0.04,0.01078917,1,1,0
3497.044,0.04,0.01696062,1,1,0
3499.922,0.04,0.002703296,1,1,0
3502.419,0.04,0.02727684,1,1,0
3503.794,0.04,0.002698126,1,1,0
3511.49,0.04,0.03007741,1,1,0
3512.467,0.04,0.008146012,1,1,0
3516.015,0.04,0.007679347,1,1,0
3518.31,0.04,0.01420812,1,1,0
3521.179,0.04,0.01134483,1,1,0
3522.24,0.04,0.0351514,1,1,0
3526.378,0.04,0.01314148,1,1,0
3528.847,0.04,0.04296763,1,1,0
3530.785,0.04,0.002904943,1,1,0
3534.042,0.04,0.009494654,1,1,0
3534.776,0.04,0.03779783,1,1,0
3535.044,0.04,0.000295123,1,1,0
3536.76,0.04,0.01246126,1,1,0
3542.671,0.04,0.0137961,1,1,0
3547.384,0.04,0.002186167,1,1,0
3552.576,0.04,0.01055496,1,1,0
3554.322,0.04,0.004448614,1,1,0
3558.188,0.04,0.03550664,1,1,0
3560.27,0.04,0.01925889,1,1,0
3562.087,0.04,0.0125466,1,1,0
3565.118,0.04,0.01316605,1,1,0
3569.857,0.04,0.0001170448,1,1,0
3573.684,0.04,0.001745925,1,1,0
3575.376,0.04,0.0686951,1,1,0
3575.989,0.04,0.01132312,1,1,0
3584.057,0.04,0.005125183,1,1,0
3593.344,0.04,0.01170637,1,1,0
3600.417,0.04,0.002487219,1,1,0
3602.441,0.04,0.06656652,1,1,0
3607.244,0.04,0.01864672,1,1,0
3610.956,0.04,0.04769687,1,1,0
3612.799,0.04,0.0004408806,1,1,0
3614.137,0.04,0.190225,1,1,0
3615.729,0.04,0.03225288,1,1,0
3619.153,0.04,0.03304075,1,1,0
3619.308,0.04,0.0003373436,1,1,0
3623.62,0.04,-3.79773e-05,1,1,0
3625.595,0.04,0.00788883,1,1,0
3629.609,0.04,0.09264537,1,1,0
3635.923,0.04,0.005741686,1,1,0
3640.719,0.04,0.00214751,1,1,0
3641.006,0.04,0.02077454,1,1,0
3641.154,0.04,0.005767827,1,1,0
3642.124,0.04,0.0001380204,1,1,0
3643.942,0.04,0.01686269,1,1,0
3649.185,0.04,0.03402288,1,1,0
3652.662,0.04,0.006207722,1,1,0
3655.737,0.04,0.06337388,1,1,0
3656.157,0.04,0.003220186,1,1,0
3663.953,0.04,0.001238514,1,1,0
3665.043,0.04,0.0004601989,1,1,0
3667.05,0.04,0.007324644,1,1,0
3669.974,0.04,0.05163187,1,1,0
3675.541,0.04,0.01652119,1,1,0
3680.774,0.04,0.002107122,1,1,0
3680.871,0.04,0.04505797,1,1,0
3682.173,0.04,0.000771212,1,1,0
3687.663,0.04,6.812102e-08,1,1,0
3690.931,0.04,0.02295706,1,1,0
3693.009,0.04,0.03431454,1,1,0
3694.585,0.04,0.003442851,1,1,0
3694.59,0.04,0.004417303,1,1,0
3700.746,0.04,2.459499e-06,1,1,0
3702.132,0.04,0.002601762,1,1,0
3706.054,0.04,0.01780855,1,1,0
3706.876,0.04,2.316111e-05,1,1,0
3709.676,0.04,0.03679647,1,1,0
3712.537,0.04,0.008242413,1,1,0
3714.816,0.04,0.03174682,1,1,0
3718.009,0.04,0.06640632,1,1,0
3719.46,0.04,0.01182635,1,1,0
3720.953,0.04,0.0001002229,1,1,0
3727.983,0.04,0.001768977,1,1,0
3734.369,0.04,0.004954442,1,1,0
3737.799,0.04,0.0009992696,1,1,0
3737.8,0.04,0.01562944,1,1,0
3746.864,0.04,0.05601926,1,1,0
3746.867,0.04,0.00250087,1,1,0
3751.91,0.04,0.009341653,1,1,0
3753.948,0.04,0.07384152,1,1,0
3754.088,0.04,0.01226391,1,1,0
3754.447,0.04,0.001018326,1,1,0
3757.759,0.04,0.05740212,1,1,0
3760.153,0.04,0.0006052949,1,1,0
3760.536,0.04,0.004906841,1,1,0
3760.72,0.04,0.0009987036,1,1,0
3761.055,0.04,0.002007357,1,1,0
3773.152,0.04,0.02466644,1,1,0
3774.274,0.04,0.003735727,1,1,0
3778.204,0.04,0.006593594,1,1,0
3785.004,0.04,0.006710287,1,1,0
3788.056,0.04,0.00358371,1,1,0
3790.168,0.04,0.01237938,1,1,0
3793.304,0.04,0.06861359,1,1,0
3803.07,0.04,0.033869,1,1,0
3803.199,0.04,0.02525719,1,1,0
3803.67,0.04,0.0001702614,1,1,0
3809.495,0.04,0.2012781,1,1,0
3811.817,0.04,0.004067625,1,1,0
3812.643,0.04,0.007666775,1,1,0
3812.643,0.04,0.002475922,1,1,0
3824.094,0.04,0.02939081,1,1,0
3825.529,0.04,0.0009775129,1,1,0
3825.533,0.04,0.01679332,1,1,0
3831.185,0.04,1.73226e-06,1,1,0
3840.396,0.04,6.955341e-06,1,1,0
3841.015,0.04,0.002218673,1,1,0
3842.488,0.04,0.01392624,1,1,0
3846.585,0.04,0.01645823,1,1,0
3849.237,0.04,0.01183395,1,1,0
3854.908,0.04,0.03137089,1,1,0
3857.246,0.04,0.08112737,1,1,0
3864.882,0.04,0.03364415,1,1,0
3868.478,0.04,0.01581298,1,1,0
3872.0,0.04,0.02318318,1,1,0
3873.478,0.04,0.006951123,1,1,0
3878.167,0.04,0.002099542,1,1,0
3885.164,0.04,0.03247893,1,1,0
3886.354,0.04,0.001852334,1,1,0
3891.139,0.04,2.159428e-05,1,1,0
3895.95,0.04,0.0003101438,1,1,0
3898.158,0.04,0.005880898,1,1,0
3907.239,0.04,0.001047766,1,1,0
3910.045,0.04,0.004799534,1,1,0
3911.157,0.04,0.01747868,1,1,0
3911.161,0.04,0.01174389,1,1,0
3913.658,0.04,0.007030596,1,1,0
3913.663,0.04,0.005578428,1,1,0
3916.154,0.04,0.009449149,1,1,0
3918.731,0.04,0.01331754,1,1,0
3923.487,0.04,0.03460763,1,1,0
3929.496,0.04,0.01971952,1,1,0
3929.635,0.04,0.007792375,1,1,0
3932.421,0.04,1.081122e-06,1,1,0
3933.137,0.04,0.001565674,1,1,0
3936.751,0.04,0.03543409,1,1,0
3939.252,0.04,0.1403923,1,1,0
3940.931,0.04,4.924693e-05,1,1,0
3943.57,0.04,0.06054823,1,1,0
3948.257,0.04,0.02661973,1,1,0
3955.205,0.04,0.01582854,1,1,0
3960.392,0.04,4.326492e-05,1,1,0
3961.989,0.04,6.741182e-05,1,1,0
3963.6,0.04,0.01970032,1,1,0
3968.125,0.04,0.004084665,1,1,0
3978.564,0.04,0.003586121,1,1,0
3980.573,0.04,0.09616076,1,1,0
3981.512,0.04,0.04364389,1,1,0
3985.593,0.04,0.08133519,1,1,0
3987.46,0.04,0.0001315946,1,1,0
3989.118,0.04,0.008708385,1,1,0
3993.936,0.04,0.0220965,1,1,0
4001.39,0.04,0.01028053,1,1,0
4005.679,0.04,0.01260194,1,1,0
4005.979,0.04,0.002655294,1,1,0
4008.648,0.04,0.04128562,1,1,0
4009.217,0.04,0.02696226,1,1,0
4011.296,0.04,0.008654806,1,1,0
4016.125,0.04,0.01566653,1,1,0
4018.838,0.04,0.004963429,1,1,0
4021.993,0.04,0.02815678,1,1,0
4024.086,0.04,0.00703323,1,1,0
4027.425,0.04,0.001474389,1,1,0
4028.615,0.04,0.008036526,1,1,0
4030.573,0.04,0.01274716,1,1,0
4037.582,0.04,0.004747074,1,1,0
4038.137,0.04,0.008507805,1,1,0
4038.613,0.04,0.06315553,1,1,0
4041.959,0.04,0.02735958,1,1,0
4043.035,0.04,0.008882741,1,1,0
4045.051,0.04,0.02170847,1,1,0
4048.533,0.04,0.03502378,1,1,0
4051.449,0.04,0.006565624,1,1,0
4051.598,0.04,0.03939156,1,1,0
4056.208,0.04,0.01070247,1,1,0
4062.273,0.04,0.009731469,1,1,0
4063.532,0.04,3.238092e-05,1,1,0
4063.551,0.04,0.04416617,1,1,0
4063.624,0.04,0.0007795411,1,1,0
4066.339,0.04,0.003688441,1,1,0
4068.55,0.04,0.03010879,1,1,0
4074.504,0.04,0.0205983,1,1,0
4078.422,0.04,0.0403528,1,1,0
4078.621,0.04,0.001157629,1,1,0
4081.23,0.04,0.04457301,1,1,0
4082.196,0.04,4.68807e-05,1,1,0
4088.195,0.04,0.007028101,1,1,0
4094.569,0.04,0.002854002,1,1,0
4096.738,0.04,0.003369992,1,1,0
4096.79,0.04,0.0447295,1,1,0
4100.529,0.04,0.09733543,1,1,0
4105.403,0.04,0.03593669,1,1,0
4112.545,0.04,0.004369196,1,1,0
4114.509,0.04,3.875032e-05,1,1,0
4117.501,0.04,0.06984496,1,1,0
4124.451,0.04,0.006157376,1,1,0
4127.227,0.04,0.01043405,1,1,0
4127.246,0.04,0.008807695,1,1,0
4135.6,0.04,0.008174567,1,1,0
4135.828,0.04,0.007969697,1,1,0
4146.501,0.04,0.001506695,1,1,0
4146.502,0.04,0.003359916,1,1,0
4146.511,0.04,0.05339597,1,1,0
4150.065,0.04,0.03657708,1,1,0
4150.665,0.04,0.004416643,1,1,0
4156.494,0.04,0.001014098,1,1,0
4159.607,0.04,0.00443516,1,1,0
4160.24,0.04,0.0001053432,1,1,0
4169.703,0.04,0.0006519911,1,1,0
4169.77,0.04,0.01266134,1,1,0
4169.961,0.04,0.008121434,1,1,0
4176.914,0.04,0.00617891,1,1,0
4176.914,0.04,0.006137295,1,1,0
4180.567,0.04,0.04842839,1,1,0
4180.645,0.04,0.01584594,1,1,0
4184.009,0.04,0.005975212,1,1,0
4184.015,0.04,0.0005674885,1,1,0
4186.364,0.04,0.01876676,1,1,0
4186.823,0.04,0.00944482,1,1,0
4188.202,0.04,0.001905499,1,1,0
4196.596,0.04,0.007753063,1,1,0
4198.844,0.04,0.01257461,1,1,0
4198.956,0.04,0.02186788,1,1,0
4209.331,0.04,0.01564733,1,1,0
4210.391,0.04,0.001029103,1,1,0
4211.497,0.04,0.1263636,1,1,0
4215.711,0.04,0.04926915,1,1,0
4229.557,0.04,2.009611e-05,1,1,0
4229.596,0.04,0.04429751,1,1,0
4234.715,0.04,0.03154873,1,1,0
4240.541,0.04,0.005208183,1,1,0
4240.634,0.04,0.03640106,1,1,0
4244.531,0.04,0.004855186,1,1,0
4246.275,0.04,2.131128e-05,1,1,0
4256.236,0.04,0.006839346,1,1,0
4256.307,0.04,0.05846855,1,1,0
4261.549,0.04,0.001211206,1,1,0
4261.549,0.04,0.0003493002,1,1,0
4262.069,0.04,0.03498888,1,1,0
4265.301,0.04,0.0001293696,1,1,0
4270.473,0.04,0.01640394,1,1,0
4276.025,0.04,0.01348561,1,1,0
4280.734,0.04,0.0007015409,1,1,0
4282.178,0.04,0.001861462,1,1,0
4283.187,0.04,0.005631664,1,1,0
4287.441,0.04,0.02574903,1,1,0
4287.862,0.04,0.03491688,1,1,0
4290.812,0.04,0.01156799,1,1,0
4291.79,0.04,0.003289374,1,1,0
4294.32,0.04,0.001417373,1,1,0
4294.554,0.04,0.01430383,1,1,0
4309.698,0.04,0.01712977,1,1,0
4310.412,0.04,5.114914e-05,1,1,0
4311.695,0.04,0.03888591,1,1,0
4314.917,0.04,0.04136524,1,1,0
4320.209,0.04,0.007428485,1,1,0
4325.722,0.04,0.01527724,1,1,0
4326.181,0.04,0.01289307,1,1,0
4332.484,0.04,0.001335636,1,1,0
