energy,U236 + photon [inclusive] width,n + U235 width,J,Pi,L
857.7558,0.0440997,0.001754932,3,1,0
860.0739,0.03312124,0.005503782,3,1,0
865.0239,0.02452893,0.01166287,3,1,0
868.1881,0.08204446,0.00807418,3,1,0
868.9476,0.05279272,0.004667858,3,1,0
871.3678,0.04808051,0.003294465,3,1,0
872.3647,0.04335121,0.001326461,3,1,0
875.1362,0.04464876,0.001910882,3,1,0
875.6872,0.07664603,0.01130192,3,1,0
880.3778,0.02017423,0.006116719,3,1,0
882.1472,0.04503895,0.001799181,3,1,0
882.8948,0.02539158,0.005991881,3,1,0
885.2585,0.04263629,0.008425127,3,1,0
887.6422,0.03977756,0.0003759026,3,1,0
890.968,0.04730224,0.001862695,3,1,0
892.7361,0.02911339,0.005664162,3,1,0
895.8403,0.04060157,8.2425e-05,3,1,0
896.6811,0.02865525,0.006767463,3,1,0
898.6561,0.06153686,0.01098913,3,1,0
899.3232,0.03543476,0.001283139,3,1,0
902.0323,0.04180121,0.004162649,3,1,0
904.3686,0.04738005,0.005575592,3,1,0
906.1267,0.0819253,0.01383594,3,1,0
908.1154,0.033588,0.00216795,3,1,0
913.0355,0.0433784,0.001100436,3,1,0
914.254,0.0473242,0.008004562,3,1,0
921.1827,0.06524458,0.00218067,3,1,0
923.0391,0.1038418,0.03322158,3,1,0
926.5575,0.06115693,0.003998375,3,1,0
929.5153,0.02442595,0.02212622,3,1,0
931.8779,0.05967204,0.02921879,3,1,0
935.1982,0.06139075,0.00533977,3,1,0
935.8251,0.04463102,0.0008254236,3,1,0
938.073,0.04464471,0.001520518,3,1,0
941.9086,0.1154938,0.03262264,3,1,0
944.6717,0.04948156,0.01201787,3,1,0
946.0869,0.05409662,0.003293587,3,1,0
947.8309,0.03258111,0.006790379,3,1,0
949.8363,0.02895879,0.004596138,3,1,0
951.5953,0.0638956,0.01212662,3,1,0
954.0281,0.03733514,0.003899997,3,1,0
955.675,0.04911429,0.002055141,3,1,0
956.8641,0.05072343,0.008443906,3,1,0
959.015,0.03901844,0.0006796128,3,1,0
959.7561,0.04395665,0.008118366,3,1,0
965.3447,0.04568226,0.0085791,3,1,0
966.4177,0.04366156,0.001187118,3,1,0
966.8978,0.04461222,0.002141386,3,1,0
970.0914,0.0417827,0.003280639,3,1,0
972.253,0.03154916,0.005995613,3,1,0
973.1866,0.03470047,0.005274067,3,1,0
975.8009,0.03062938,0.004939546,3,1,0
976.8378,0.04186789,0.001802941,3,1,0
978.0723,0.07712222,0.01967341,3,1,0
979.7575,0.02361727,0.006767827,3,1,0
980.5923,0.02554446,0.01050189,3,1,0
984.4386,0.04017837,0.0004068979,3,1,0
986.9395,0.03581096,0.004942543,3,1,0
989.3143,0.04666343,0.003071106,3,1,0
993.4872,0.04329518,0.00283417,3,1,0
996.0334,0.04464069,9.963645e-05,3,1,0
1000.992,0.1051767,0.02731327,3,1,0
1001.253,0.07005521,0.008964938,3,1,0
1004.547,0.05309361,0.001987032,3,1,0
1005.596,0.03411075,0.0124472,3,1,0
1005.815,0.04506993,0.00100368,3,1,0
1008.525,0.04497878,0.0007046612,3,1,0
1009.888,0.04170844,0.0003841719,3,1,0
1010.611,0.04255466,0.005296238,3,1,0
1012.395,0.03841315,0.001743427,3,1,0
1013.876,0.04044596,0.001486235,3,1,0
1014.556,0.03670024,0.02535934,3,1,0
1015.762,0.03184023,0.005290136,3,1,0
1017.583,0.04204352,0.001369834,3,1,0
1017.812,0.05367341,0.01471062,3,1,0
1020.088,0.0500139,0.006241273,3,1,0
1021.238,0.05127035,0.004784469,3,1,0
1022.486,0.06325135,0.005654288,3,1,0
1024.114,0.04098822,0.0005442289,3,1,0
1025.801,0.04696684,0.002386695,3,1,0
1026.797,0.06001719,0.002898392,3,1,0
1028.756,0.04259372,0.00103645,3,1,0
1029.552,0.04315403,0.0003065502,3,1,0
1030.485,0.04164044,0.0002541837,3,1,0
1031.667,0.0363828,0.0005566671,3,1,0
1033.785,0.03939648,0.005182441,3,1,0
1036.602,0.03356408,0.004939464,3,1,0
1039.287,0.04028454,4.96641e-05,3,1,0
1043.184,0.04116717,0.001233798,3,1,0
1043.802,0.04109108,0.002092337,3,1,0
1044.856,0.04207535,0.001031248,3,1,0
1045.071,0.03994356,0.01566547,3,1,0
1047.131,0.04561379,0.002893366,3,1,0
1047.914,0.04106139,0.0005284695,3,1,0
1048.859,0.04149786,0.0005254669,3,1,0
1050.069,0.04037324,0.0004045387,3,1,0
1050.79,0.05299767,0.003067921,3,1,0
1051.964,0.03796206,0.00144101,3,1,0
1053.347,0.07183209,0.009489241,3,1,0
1054.939,0.05937574,0.003979845,3,1,0
1056.305,0.06969105,0.01106191,3,1,0
1058.187,0.04620809,0.004287537,3,1,0
1061.456,0.05612144,0.007892676,3,1,0
1063.722,0.04663169,0.007715026,3,1,0
1064.974,0.0407363,0.000344768,3,1,0
1064.987,0.05541554,0.004178744,3,1,0
1067.931,0.05732068,0.007875276,3,1,0
1068.398,0.03525203,0.01733355,3,1,0
1070.845,0.04055528,0.0005143381,3,1,0
1071.424,0.06438912,0.007479613,3,1,0
1072.462,0.03738648,0.001255798,3,1,0
1074.624,0.06445192,0.01126288,3,1,0
1077.15,0.03622915,0.006845508,3,1,0
1079.672,0.03798804,0.006391517,3,1,0
1081.049,0.0434201,0.001047163,3,1,0
1081.653,0.03994678,0.01059885,3,1,0
1083.575,0.04113713,0.006414725,3,1,0
1084.729,0.03100428,0.007355581,3,1,0
1086.9,0.04414829,0.004206682,3,1,0
1089.335,0.04191975,0.001998084,3,1,0
1089.49,0.04104613,0.0005551756,3,1,0
1090.647,0.04379679,0.004925887,3,1,0
1092.592,0.04035416,0.00143778,3,1,0
1093.059,0.04073023,1.135306e-05,3,1,0
1093.369,0.04990478,0.02349685,3,1,0
1094.492,0.04250495,0.003881602,3,1,0
1095.594,0.0534188,0.007554831,3,1,0
1099.193,0.03218881,0.005988124,3,1,0
1099.449,0.0445813,0.003208814,3,1,0
1102.778,0.04207818,0.00332591,3,1,0
1103.531,0.0403458,0.0001136389,3,1,0
1105.048,0.04277299,0.001172446,3,1,0
1106.011,0.04318836,0.001429256,3,1,0
1108.895,0.04125391,0.001576297,3,1,0
1109.908,0.04472012,0.002741068,3,1,0
1110.83,0.04068112,0.00657116,3,1,0
1112.605,0.04177059,0.0002909055,3,1,0
1113.653,0.05483304,0.005557331,3,1,0
1115.399,0.0414245,0.001558122,3,1,0
1116.519,0.04131231,0.0009349624,3,1,0
1117.612,0.04240504,0.001723454,3,1,0
1118.134,0.04041103,0.001305576,3,1,0
1119.979,0.0434011,0.003854882,3,1,0
1122.391,0.06527151,0.005548959,3,1,0
1124.355,0.04160562,0.002374247,3,1,0
1126.43,0.04716226,0.006682955,3,1,0
1128.268,0.06739113,0.01323461,3,1,0
1129.993,0.04445843,0.002706635,3,1,0
1130.562,0.04138816,0.0005145867,3,1,0
1131.493,0.04157479,0.001344445,3,1,0
1133.616,0.04203341,0.001515525,3,1,0
1135.629,0.04240111,0.002746401,3,1,0
1136.655,0.03540279,0.00608343,3,1,0
1137.614,0.04195715,0.001611454,3,1,0
1138.96,0.04334541,0.02563947,3,1,0
1141.341,0.033059,0.005132012,3,1,0
1144.069,0.03601,0.006420889,3,1,0
1145.793,0.04387132,0.00173288,3,1,0
1146.763,0.06978056,0.03351108,3,1,0
1148.673,0.04071005,0.0001857133,3,1,0
1149.851,0.04361487,0.00516046,3,1,0
1152.443,0.04036474,5.676067e-05,3,1,0
1153.253,0.04034689,6.617569e-05,3,1,0
1155.332,0.04261365,0.002860366,3,1,0
1155.984,0.04378472,0.005542231,3,1,0
1157.123,0.04230616,0.002032197,3,1,0
1157.149,0.04060673,0.0001925949,3,1,0
1160.222,0.04051694,0.01032748,3,1,0
1161.578,0.04073615,0.000414633,3,1,0
1162.366,0.04444184,0.00309893,3,1,0
1163.379,0.04732104,0.03701413,3,1,0
1166.436,0.04083854,0.0005785296,3,1,0
1166.566,0.03902827,0.02099352,3,1,0
1168.749,0.04136984,0.0003348084,3,1,0
1170.271,0.07093999,0.02287447,3,1,0
1172.713,0.04105339,0.0004420081,3,1,0
1173.961,0.03474721,0.0130482,3,1,0
1175.473,0.04084859,0.0003932292,3,1,0
1177.21,0.04290248,0.001455918,3,1,0
1178.379,0.04444302,0.004207668,3,1,0
1178.42,0.04305867,0.001830128,3,1,0
1180.074,0.04341462,0.003529573,3,1,0
1181.498,0.04322948,0.002474541,3,1,0
1182.34,0.04250473,0.001379762,3,1,0
1183.609,0.03619162,0.008570882,3,1,0
1186.671,0.04834334,0.005976573,3,1,0
1188.102,0.04501296,0.005695073,3,1,0
1190.33,0.05699536,0.006622996,3,1,0
1191.368,0.04165182,0.0008057175,3,1,0
1192.462,0.07421981,0.004801433,3,1,0
1194.118,0.03324929,0.01125027,3,1,0
1195.691,0.04329668,0.002960391,3,1,0
1196.496,0.04132463,0.0004945299,3,1,0
1198.187,0.02991358,0.005345597,3,1,0
1199.831,0.07826092,0.01527951,3,1,0
1201.968,0.03634221,0.004761112,3,1,0
1204.005,0.04184283,0.002998886,3,1,0
1205.435,0.045356,0.002651272,3,1,0
1206.882,0.04022161,9.689715e-05,3,1,0
1207.646,0.0450835,0.01146253,3,1,0
1209.306,0.04200508,0.0003899674,3,1,0
1212.255,0.03868061,0.008302958,3,1,0
1213.357,0.04233572,0.002290211,3,1,0
1215.573,0.04059886,0.004934638,3,1,0
1216.559,0.0421836,0.004624942,3,1,0
1219.228,0.04177358,0.0008435761,3,1,0
1220.213,0.06051943,0.01367676,3,1,0
1221.648,0.04127679,0.002887733,3,1,0
1223.687,0.04169,0.006004673,3,1,0
1225.269,0.04039806,0.005183332,3,1,0
1226.311,0.07266417,0.009924202,3,1,0
1227.923,0.04059592,0.0001093556,3,1,0
1228.876,0.04365906,0.005555901,3,1,0
1230.723,0.03663231,0.003770254,3,1,0
1232.905,0.04196265,0.002101928,3,1,0
1234.079,0.0425058,0.007333876,3,1,0
1235.855,0.03811891,0.01120965,3,1,0
1238.209,0.04042448,1.549205e-06,3,1,0
1239.657,0.04239365,0.01486311,3,1,0
1241.058,0.04072911,0.002670549,3,1,0
1242.979,0.04210577,0.003088332,3,1,0
1243.801,0.04015724,0.0002956568,3,1,0
1246.354,0.04100948,0.006595545,3,1,0
1248.189,0.04207072,0.01050229,3,1,0
1249.447,0.04094155,0.002182504,3,1,0
1250.799,0.04078126,0.0009446172,3,1,0
1252.189,0.04183653,0.003156547,3,1,0
1254.458,0.04617552,0.0065874,3,1,0
1257.058,0.02780723,0.007891316,3,1,0
1259.403,0.03626307,0.003574027,3,1,0
1261.964,0.02430455,0.005010065,3,1,0
1263.196,0.03586682,0.006445357,3,1,0
1264.967,0.04026469,0.0007146323,3,1,0
1267.968,0.04389149,0.005023513,3,1,0
1270.194,0.03186627,0.008977697,3,1,0
1272.58,0.04120845,0.001418228,3,1,0
1274.024,0.03923111,0.004530751,3,1,0
1275.801,0.04063639,0.0002835057,3,1,0
1278.223,0.07266172,0.01014043,3,1,0
1279.922,0.04157342,0.000831933,3,1,0
1280.212,0.04339805,0.004178746,3,1,0
1282.999,0.04120261,0.001434783,3,1,0
1283.847,0.04857437,0.01461624,3,1,0
1285.479,0.0427819,0.001190803,3,1,0
1287.708,0.04413923,0.005936682,3,1,0
1289.65,0.04136015,0.00269858,3,1,0
1291.146,0.04060466,0.0002103619,3,1,0
1292.553,0.04315818,0.003421686,3,1,0
1294.586,0.05565653,0.005575163,3,1,0
1296.143,0.05901175,0.006347012,3,1,0
1297.695,0.04327535,0.00205236,3,1,0
1298.771,0.02367249,0.02446593,3,1,0
1301.438,0.04177135,0.001894546,3,1,0
1303.81,0.0421088,0.001853038,3,1,0
1305.403,0.03835551,0.02192163,3,1,0
1308.141,0.04838434,0.02275425,3,1,0
1310.894,0.0392469,0.0008663798,3,1,0
1311.89,0.03812534,0.008908274,3,1,0
1313.484,0.04123435,0.0005500106,3,1,0
1315.159,0.02271545,0.005309484,3,1,0
1318.092,0.03795679,0.0007457631,3,1,0
1320.085,0.04066742,0.0001022094,3,1,0
1323.04,0.03687625,0.01716106,3,1,0
1325.618,0.05928261,0.003006611,3,1,0
1326.47,0.04124439,0.003232126,3,1,0
1328.14,0.04096343,0.002541921,3,1,0
1329.886,0.04002656,0.01475228,3,1,0
1331.405,0.03925764,0.0009041756,3,1,0
1331.603,0.03993797,0.0005384448,3,1,0
1332.917,0.0408324,0.001856154,3,1,0
1335.41,0.02590392,0.008825705,3,1,0
1337.129,0.03604711,0.02502801,3,1,0
1339.783,0.03924555,0.002755533,3,1,0
1340.943,0.04092259,0.0002900959,3,1,0
1342.358,0.05054371,0.006923774,3,1,0
1343.487,0.03731201,0.007576617,3,1,0
1345.511,0.03354465,0.0152423,3,1,0
1347.91,0.02222417,0.01731386,3,1,0
1349.364,0.04021678,0.0008143712,3,1,0
1349.508,0.04044474,0.00353745,3,1,0
1350.127,0.04833515,0.001897104,3,1,0
1351.61,0.0442595,0.002813319,3,1,0
1354.381,0.04084765,0.002073714,3,1,0
1356.238,0.03995727,0.0006558905,3,1,0
1357.856,0.08260463,0.003841605,3,1,0
1359.531,0.04037567,0.0001988192,3,1,0
1360.275,0.03562056,0.02518107,3,1,0
1361.655,0.04089143,0.00340474,3,1,0
1362.771,0.02105917,0.008512029,3,1,0
1364.54,0.0435198,0.006672388,3,1,0
1367.02,0.04070726,0.0004503321,3,1,0
1367.65,0.04575983,0.01016184,3,1,0
1369.378,0.04102663,0.001782114,3,1,0
1371.24,0.04067222,0.0009917263,3,1,0
1372.685,0.04026787,0.0002484713,3,1,0
1374.046,0.04192383,0.001300437,3,1,0
1376.609,0.04557569,0.003016168,3,1,0
1378.289,0.04897718,0.01984416,3,1,0
1380.245,0.0312053,0.005110234,3,1,0
1382.304,0.03701543,0.02100393,3,1,0
1383.644,0.02873361,0.009402336,3,1,0
1386.242,0.02838165,0.01168576,3,1,0
1387.206,0.02795964,0.004344027,3,1,0
1388.752,0.02200002,0.007322448,3,1,0
1390.42,0.03893598,0.01412793,3,1,0
1392.474,0.04062012,0.0008701624,3,1,0
1394.059,0.06455115,0.008955674,3,1,0
1395.488,0.03575321,0.006465656,3,1,0
1397.162,0.02253693,0.0137418,3,1,0
1397.843,0.04108852,0.0001176945,3,1,0
1399.038,0.03891148,0.001837211,3,1,0
1401.055,0.04249242,0.007452284,3,1,0
1402.581,0.03895322,0.0003021195,3,1,0
1404.27,0.03009938,0.003016729,3,1,0
1405.859,0.02754636,0.001921115,3,1,0
1406.323,0.04018628,5.36874e-05,3,1,0
1408.404,0.04261979,0.003205016,3,1,0
1410.721,0.02723895,0.01723723,3,1,0
1412.046,0.04666218,0.003453474,3,1,0
1413.163,0.04518625,0.003538739,3,1,0
1414.587,0.03949168,6.562739e-05,3,1,0
1415.767,0.03414402,0.001632013,3,1,0
1418.523,0.03784406,0.02851667,3,1,0
1419.66,0.04462781,0.005556942,3,1,0
1421.082,0.03678278,0.04012795,3,1,0
1421.932,0.0402646,8.839645e-09,3,1,0
1422.901,0.03945381,1.628194e-05,3,1,0
1424.359,0.04755998,0.0002313244,3,1,0
1425.942,0.03544784,0.0003976677,3,1,0
1427.58,0.02317275,0.005309609,3,1,0
1429.058,0.04044573,5.504833e-05,3,1,0
1431.466,0.04162812,0.0001389256,3,1,0
1432.498,0.06216161,0.009354117,3,1,0
1434.113,0.04286988,0.008525388,3,1,0
1434.411,0.03021549,0.0003364308,3,1,0
1436.194,0.0402951,7.999177e-05,3,1,0
1438.035,0.0428307,0.0002720422,3,1,0
1438.306,0.03160001,0.003065298,3,1,0
1440.057,0.04053554,2.93799e-07,3,1,0
1442.331,0.02209134,0.005979827,3,1,0
1443.274,0.04027963,0.001184603,3,1,0
1445.4,0.05533586,0.03462806,3,1,0
1446.469,0.03986214,0.0001287146,3,1,0
1447.53,0.0401831,0.004324196,3,1,0
1449.441,0.0364675,0.01532279,3,1,0
1451.32,0.03110456,0.008001224,3,1,0
1453.125,0.03523714,0.001806337,3,1,0
1453.749,0.04710369,0.007497316,3,1,0
1455.837,0.042939,0.005436794,3,1,0
1457.599,0.04176463,0.006203523,3,1,0
1458.816,0.04246551,7.357011e-05,3,1,0
1460.79,0.03836465,0.0002716927,3,1,0
1462.35,0.03955073,0.003177604,3,1,0
1463.82,0.02116343,0.01125739,3,1,0
1464.432,0.04233568,0.0002805573,3,1,0
1466.152,0.03489083,0.006577086,3,1,0
1467.668,0.01355132,0.008057511,3,1,0
1471.282,0.04188139,2.235643e-05,3,1,0
1473.903,0.04360094,0.003064065,3,1,0
1475.346,0.04221374,0.000535401,3,1,0
1476.991,0.04092155,0.003417887,3,1,0
1478.273,0.03521593,0.0006524606,3,1,0
1480.107,0.01903698,0.01117066,3,1,0
1481.522,0.041519,0.001167663,3,1,0
1484.228,0.04698148,4.480383e-05,3,1,0
1485.22,0.04001041,5.375291e-06,3,1,0
1486.978,0.04030344,0.002102145,3,1,0
1488.401,0.04069873,0.0002062336,3,1,0
1490.148,0.04548707,0.003727458,3,1,0
1493.526,0.04121181,2.403095e-05,3,1,0
1495.382,0.0464773,0.009564508,3,1,0
1497.876,0.08002775,0.009364354,3,1,0
1499.072,0.04078032,0.006125266,3,1,0
1501.683,0.02504105,0.008370412,3,1,0
1504.355,0.06026629,0.01187889,3,1,0
1505.314,0.04006776,0.002604473,3,1,0
1506.472,0.05274049,0.001235297,3,1,0
1508.056,0.03025876,0.01763391,3,1,0
1508.851,0.02716223,0.001684867,3,1,0
1510.849,0.05512945,0.0008166825,3,1,0
1512.569,0.04301177,0.004206253,3,1,0
1514.792,0.05342413,0.002162553,3,1,0
1518.386,0.03949805,0.001360399,3,1,0
1520.134,0.04225129,0.01306293,3,1,0
1521.942,0.02267287,0.00565767,3,1,0
1524.123,0.04908604,0.001197436,3,1,0
1525.82,0.02544582,0.0005008325,3,1,0
1527.082,0.03074349,0.003921365,3,1,0
1529.048,0.05355695,0.00682713,3,1,0
1531.869,0.03318881,0.00419705,3,1,0
1533.326,0.02838772,0.02681633,3,1,0
1535.098,0.01652352,0.02206198,3,1,0
1536.586,0.02127216,0.009150049,3,1,0
1539.576,0.03597864,0.0002784396,3,1,0
1540.122,0.03587645,0.002027331,3,1,0
1541.557,0.0488219,0.02117886,3,1,0
1542.484,0.03005135,0.002969554,3,1,0
1544.824,0.03696093,0.001836145,3,1,0
1546.759,0.02590811,0.006786408,3,1,0
1548.583,0.03525463,0.008317526,3,1,0
1551.42,0.04899051,0.002122038,3,1,0
1551.962,0.03187701,0.01292563,3,1,0
1553.305,0.03388825,0.01167385,3,1,0
1555.455,0.03972055,0.0004952417,3,1,0
1556.557,0.03720839,0.002155532,3,1,0
1558.032,0.04287715,0.001337201,3,1,0
1559.714,0.05897633,0.01805589,3,1,0
1561.049,0.04587582,0.006410549,3,1,0
1563.575,0.04004973,0.001382508,3,1,0
1565.745,0.03232621,0.0047747,3,1,0
1567.963,0.05298128,0.05518799,3,1,0
1570.029,0.0326832,0.002119881,3,1,0
1571.166,0.02253554,0.0134968,3,1,0
1572.127,0.03612504,0.0009022576,3,1,0
1574.593,0.04672718,0.001874239,3,1,0
1576.42,0.0403011,0.001997125,3,1,0
1578.273,0.05109296,0.006712709,3,1,0
1580.325,0.02382953,0.01411712,3,1,0
1581.652,0.02118417,0.02099151,3,1,0
1582.861,0.03581718,0.003681175,3,1,0
1585.981,0.06368776,0.003986327,3,1,0
1588.276,0.040572,0.01291832,3,1,0
1589.655,0.03909292,0.02555491,3,1,0
1591.807,0.03293287,0.004607492,3,1,0
1594.91,0.03271991,0.05724465,3,1,0
1596.598,0.01670919,0.008905629,3,1,0
1600.914,0.03765541,0.001305143,3,1,0
1602.528,0.02886537,0.0003695297,3,1,0
1602.729,0.03531479,0.002315415,3,1,0
1606.478,0.01640673,0.02185984,3,1,0
1609.367,0.02299685,0.009548085,3,1,0
1610.518,0.03753045,0.00313308,3,1,0
1610.804,0.0379515,0.0002679197,3,1,0
1613.952,0.04121486,0.0006417991,3,1,0
1614.778,0.04938399,0.001389132,3,1,0
1616.573,0.03776979,0.00389076,3,1,0
1619.203,0.04044022,0.001238871,3,1,0
1621.914,0.04003067,0.006744369,3,1,0
1622.035,0.04797274,0.0003228175,3,1,0
1624.494,0.02577412,0.002774894,3,1,0
1626.715,0.04953045,0.002499239,3,1,0
1628.748,0.01825626,0.01691749,3,1,0
1629.778,0.01849358,0.009495074,3,1,0
1630.487,0.03058286,0.002839167,3,1,0
1633.26,0.04020986,0.0004013965,3,1,0
1634.135,0.04282686,0.0001879454,3,1,0
1636.318,0.0187723,0.005986868,3,1,0
1638.314,0.03988908,0.0002409245,3,1,0
1639.672,0.04535964,0.01221449,3,1,0
1641.548,0.02569217,0.005843499,3,1,0
1643.882,0.04360587,0.02267911,3,1,0
1644.978,0.02843031,0.003750246,3,1,0
1647.069,0.03882856,0.0002952743,3,1,0
1649.872,0.02193854,0.01609752,3,1,0
1651.503,0.03194914,0.005670312,3,1,0
1654.363,0.01600025,0.01003861,3,1,0
1655.778,0.03302249,0.02972191,3,1,0
1656.836,0.0359,0.004167651,3,1,0
1660.705,0.03765712,0.004276477,3,1,0
1661.581,0.0401356,0.001189985,3,1,0
1663.723,0.02650988,0.02736099,3,1,0
1663.902,0.03345545,0.0003584924,3,1,0
1667.067,0.03509787,0.0007346396,3,1,0
1668.488,0.03226677,0.001325889,3,1,0
1670.656,0.04818018,0.001798541,3,1,0
1672.017,0.04286221,0.00265055,3,1,0
1674.492,0.02570991,0.005547025,3,1,0
1675.154,0.02856104,0.02448935,3,1,0
1677.096,0.03982085,0.0009984009,3,1,0
1678.68,0.05134114,0.0006578417,3,1,0
1681.565,0.07871606,0.03417747,3,1,0
1681.705,0.03570123,0.000412983,3,1,0
1683.229,0.03534206,0.002587561,3,1,0
1685.968,0.02347964,0.00288819,3,1,0
1687.892,0.03062306,0.0005456229,3,1,0
1688.051,0.03037446,0.003557224,3,1,0
1690.632,0.03887206,0.01211093,3,1,0
1692.406,0.03871852,0.001015999,3,1,0
1693.759,0.03385452,0.002626054,3,1,0
1695.961,0.02332392,0.01287787,3,1,0
1697.169,0.02858401,0.003689648,3,1,0
1699.985,0.02533692,0.02106371,3,1,0
1701.442,0.02059731,0.01553967,3,1,0
1705.136,0.03483154,0.000376416,3,1,0
1707.518,0.03654849,0.002981851,3,1,0
1710.038,0.02759883,0.005892204,3,1,0
1711.989,0.03255661,0.001868773,3,1,0
1713.716,0.04141476,0.01408944,3,1,0
1714.772,0.03481746,0.0002808731,3,1,0
1717.433,0.05669127,0.01649294,3,1,0
1719.128,0.02875469,0.004665604,3,1,0
1722.031,0.04346825,0.01114555,3,1,0
1722.435,0.03210849,0.0009234984,3,1,0
1725.183,0.02520078,0.01324319,3,1,0
1726.23,0.04141666,0.0007465502,3,1,0
1729.721,0.0332349,0.009778005,3,1,0
1732.032,0.04715584,0.01791571,3,1,0
1733.893,0.02837435,0.00195443,3,1,0
1734.85,0.02465477,0.02063654,3,1,0
1735.811,0.02577575,0.007564028,3,1,0
1739.989,0.01885365,0.01374627,3,1,0
1741.384,0.03105651,0.03263936,3,1,0
1742.974,0.03637509,0.003073524,3,1,0
1744.116,0.04452186,0.001250169,3,1,0
1746.973,0.03584555,0.001899343,3,1,0
1747.275,0.03179686,0.00556422,3,1,0
1750.142,0.0288295,0.00532602,3,1,0
1754.896,0.05131775,0.008930029,3,1,0
1757.87,0.04302441,0.0009217707,3,1,0
1759.503,0.0524983,0.0005690982,3,1,0
1760.576,0.04410531,0.0007308191,3,1,0
1763.019,0.02995443,0.005568721,3,1,0
1765.908,0.033211,0.006157253,3,1,0
1767.646,0.05354149,0.003127086,3,1,0
1769.372,0.04773388,0.00452818,3,1,0
1771.467,0.04974212,5.296081e-06,3,1,0
1774.032,0.02415113,0.001531556,3,1,0
1774.779,0.03049284,0.02430054,3,1,0
1777.224,0.03987395,0.02889822,3,1,0
1778.89,0.04542533,5.41085e-07,3,1,0
1781.672,0.03825115,0.0008955667,3,1,0
1782.606,0.0432151,0.009141002,3,1,0
1784.253,0.02536241,0.007015018,3,1,0
1786.675,0.0426235,0.002532124,3,1,0
1788.075,0.04806521,0.0001083204,3,1,0
1792.338,0.0283683,0.001256319,3,1,0
1793.134,0.03025721,0.004718463,3,1,0
1794.653,0.04376814,8.468445e-05,3,1,0
1796.304,0.02275753,0.007928954,3,1,0
1798.936,0.03361991,0.003798168,3,1,0
1800.321,0.03738851,0.003179183,3,1,0
1801.688,0.04917654,0.001027259,3,1,0
1803.628,0.03828916,0.001521986,3,1,0
1807.159,0.03423826,0.006492537,3,1,0
1808.513,0.04756776,0.000886056,3,1,0
1810.027,0.02257029,0.001652781,3,1,0
1811.052,0.02949227,0.000393223,3,1,0
1814.457,0.03351504,0.001019035,3,1,0
1815.704,0.06669055,0.02958203,3,1,0
1817.763,0.02431458,0.001616961,3,1,0
1819.508,0.03780811,0.02147064,3,1,0
1820.791,0.05007883,0.003114744,3,1,0
1826.093,0.05209045,0.003040054,3,1,0
1828.146,0.04772565,0.003103045,3,1,0
1829.627,0.02914678,0.006459784,3,1,0
1832.045,0.04117464,0.002629235,3,1,0
1835.908,0.05462767,0.0009300698,3,1,0
1836.748,0.04430439,0.002933455,3,1,0
1839.204,0.04569087,0.00228531,3,1,0
1840.785,0.04150412,0.0002924886,3,1,0
1842.859,0.0416701,0.01032316,3,1,0
1845.629,0.03421195,0.008200284,3,1,0
1848.261,0.03969096,0.02747086,3,1,0
1849.086,0.04586375,0.0005083773,3,1,0
1852.066,0.0248809,0.01113374,3,1,0
1857.336,0.04422599,0.0003627237,3,1,0
1857.632,0.03900417,0.05815155,3,1,0
1859.878,0.04087547,0.001013524,3,1,0
1861.8,0.04531174,0.0007626814,3,1,0
1863.295,0.04963075,0.02219928,3,1,0
1864.579,0.04732863,0.0002254515,3,1,0
1866.937,0.04181236,0.004870786,3,1,0
1869.843,0.05068961,0.002778067,3,1,0
1872.728,0.05205545,0.0007695396,3,1,0
1873.677,0.04250864,0.001535266,3,1,0
1875.076,0.05170697,0.01703528,3,1,0
1877.798,0.04464212,0.01406241,3,1,0
1880.814,0.03860685,0.003527639,3,1,0
1881.872,0.04635786,0.02459268,3,1,0
1883.648,0.05282231,0.002988333,3,1,0
1886.338,0.04037637,0.001516743,3,1,0
1886.539,0.03831587,0.0007761389,3,1,0
1889.932,0.05626388,0.03136107,3,1,0
1891.486,0.04264443,0.0009516352,3,1,0
1893.38,0.05685909,0.009809526,3,1,0
1895.63,0.0548575,0.001554192,3,1,0
1897.797,0.04607665,0.0004484092,3,1,0
1901.161,0.04899119,0.009969055,3,1,0
1903.641,0.03759805,0.001310528,3,1,0
1905.833,0.04923316,0.00134045,3,1,0
1908.016,0.03693006,0.0009295346,3,1,0
1912.452,0.04554056,0.003190526,3,1,0
1914.217,0.03704556,0.003035674,3,1,0
1915.314,0.06824642,0.04791418,3,1,0
1917.464,0.05568415,0.05224813,3,1,0
1920.434,0.05009834,0.003022282,3,1,0
1921.323,0.04316911,0.001166147,3,1,0
1924.666,0.04356431,9.720513e-05,3,1,0
1925.413,0.03710112,0.00140175,3,1,0
1926.622,0.03472516,0.000816624,3,1,0
1928.811,0.0366772,0.002506896,3,1,0
1930.78,0.05762866,0.02259415,3,1,0
1934.191,0.03188332,0.003181416,3,1,0
1935.293,0.04416348,0.01166697,3,1,0
1940.615,0.05457374,0.06172479,3,1,0
1941.186,0.03983318,0.0003751657,3,1,0
1942.032,0.04302968,0.003988116,3,1,0
1945.244,0.04406251,0.02227354,3,1,0
1947.909,0.03403771,0.01457796,3,1,0
1951.839,0.04230713,0.01358841,3,1,0
1954.77,0.0349374,0.0187762,3,1,0
